id,text,label
100729,Шокак Райден на С2 накрутил?,0
100757,"Объясните мне, не разумному. Чат в котором большинство участников АйТи, все время вижу доказательства что айти это современная мессия, совесть, мораль, этика человечества. Все время обучается, все время страдает от не понимания, работает по 25 часов в сутки. Я все время пытаюсь уловить о чем речь в чате, и все время он ускользает от меня. Кто что пытается доказать, объяснить участникам чата? Здесь нет обмена опытом, нет организациях групп интереса (ну кроме кофеманов вендиз) в чем же сермяжная правда чата. Где столпы сотворения.",0
100759,"Какие еще столпы, какая еще совесть? Вы о чем? У меня ускользает ваш месседж. Мы тут жалуемся на жизнь и vpn настраиваем.",0
100761,Падоног?,0
100770,">это здоровая психика
пока еще здоровая психика, если быть точнее? =)",0
100779,И где же хороший плов?,0
100783,"Тогда имеет смысл самому подкинуть гениальную идею, типа а давайте напишем Facebook но на блокчейне! А? Как идея? Сразу генерация попрёт!",0
100785,У кого есть аккаунт в mastodon? Какой сервер выбрали?,0
100787,"А если человек (абстрактный) из нездоровых и мозгом, и навыками?",0
100790,Как решают?,0
100791,А на какую тему полеты мысли интересуют?),0
100801,"Никто про сроки даже а месяц не говорит.
И что для вас предел обучаемости? Неспособность воспринимать новую инфу?",0
100803,"Работодатель готовый платить, не готов обучать (конкуренция) все время учится? А когда работать?",0
100808,"Вы разве не учитесь пока работаете? Не приобретаете опыт?
Проекты и тикеты не отличаются друг от друга?",0
100815,PlovChain? Быстрый поиск плова по карте,0
100817,"Ну и отлично по-моему.
Разные конторы, расширяет кругозор и может поможет при решении абсолютно других задач в будущем
Ни это ли абстрактный рабочий ""опыт""?",1
100819,"Так что? Каждые три года менять конторы? И быть рядовым айти?
Надо расти не только как специалист но и по иерархии. А чтоб расти по иерархии надо работать больше на одну организацию! А тогда идёт застой по обучению основной специальности.

Замкнутый круг",1
100825,"А как называлась эта игра, где какой то бомж с младенцем в стеклянной банке по какой то зоне отчуждения бегает и даже нельзя никого пристрелить?",0
100835,"Вброшу и свой камешек. Коллеги, как вам эффективность нейронки OpenAI вообще? Меня пугает, насколько хорошо оно дает ответы. Недавно с приятелем по фану решали задачки для хацкеров, почти постоянно обращаясь к этой нейронке, и что-то как-то слишком хорошо отвечала на наводящие вопросы по задачкам",0
100840,"Почему пугает? Тем, что она вытеснит программистов? :)

Программистов она не вытеснит кмк, просто программирование будет представлять собой не ""написать код, обращаясь к StackOverflow и гуглу"", а ""написать код, регулярно обращаясь к ChatGPT"". По сути это такой же фундаментальный сдвиг в программировании, как и при появлении интернета — когда больше не нужно было искать ответы в огромных справочниках, можно было задать конкретный вопрос в гугле и найти конкретное решение, которое изобрёл кто-то до тебя.

Но сами программисты никуда не денутся, просто частью навыков работы программиста станет ""уметь писать понятные для ИИ запросы"". Но, откровенно говоря, и сейчас ""уметь писать понятные для гугла запросы"" являются частью работы программиста, просто мы это не указываем в резюме почему-то.",1
100843,Разве это плохо?,0
100854,Так уже закрыта регистрация же?,0
100857,"Вот, так понятно, это от популярного браузера?",0
100861,это же типа распределенный twitter wannabe?,0
100865,"Я о нём впервые услышал когда Vivaldi свой узел поднял. А что, к нему какой-то живой интерес за пределами айтишных кругов есть?",0
100868,С наступившим! Никто тут 3d-принтер не покупал?,0
100903,12 мультов за 2 дня?,0
100904,"Кстати, за 3 месяца ни разу плов не ела, за такие высказывания сразу бан, наверное?🫥 или это значит, что я просто очень-очень бедная",1
100910,Что ешь?,0
100918,А просто сдать нельзя? Цены там конечно ахренеть,0
100927,Где Токио?,0
100939,"А давайте про эргономику потрындим :) у меня тут вопрос возник. Мне через неделю выходить на работу, удаленка. Оборудовала себе в доме рабочий кабинет, но он без внешних окон, только внутреннее. Теперь думаю через сколько меня начнет плющить и колбасить из-за отсутствия нормального естественного освещения и как вообще облегчить свою участь добавлением ламп и какого-то спектра? У кого какой опыт работы в катакомбах, поделитесь мнением.",1
100970,а можете точку скинуть?,0
100971,"Подскажите пожалуйста, что за места, где плов продают на развес килограммами, по 35 вроде за кг, слышал о таком и проезжал как то видел объявление, не записал номер
А в интернете ничего толкового по этому вопросу не нашел
Ну и как отзывы по качеству такого плова, стоит ли связываться?",1
100984,"Кстати, кто нибудь задумывался, почему в Узбекистане не острая еда? Зира не сильно острая и это основная приправа; мне кажется у соседей, типа Пакистан, Индия и далее, очень острая, что бы протравить возможные так скажем инфекции",0
100995,"В РФ я обычно узбеков просил смешать чего нибудь на рынке, тут наверное тоже такое есть?
(Правда в итоге стал ходить как мне кажется к дагестанцам за смешиванием приправ, у них больше всего, у узбеков в основном зира и черный перец во все блюда)
Спасибо за совет обязательно попробую , где берете такую приправу?",1
101002,"Согласен, только её и много есть, это такое себе, надо сочетать с местными фруктами,  овощами, специями, орехами итд 
Тут достаточно качественные сами первоначальные продукты 
А если умеете готовить другие блюда, других кухонь то вообще супер
Вы блюда какой кухни предпочитаете?",1
101005,"чем богаты. у турков например везде кунжут. и в виде пасты - тахини, который смешивают вместе с виноградным сиропом. и мерджимек повсюду. а фарш в тесте? даже нормального шашлыка и шаурмы нет - только мясо в лаваше. а еще булки как будто из одного маргарина сделаны. вот вам почти всю турецкую кухню перечислил 😂 по крайней мере всё что пробовал. да, забыл написать еще про пилав 😂😂 это отдельное гастрономическое блюдо - рис с макаронами. и про сладкое - вермишель в сахарном сиропе 🤣",0
101008,В турции нет нормального шашлыка?😒,0
101024,"а я ждал свежий 😂 просто я не ем острое

кстати. а вы пробовали арабскую кухню, которая на каждом шагу в стамбуле? я что-то не решился - побоялся лечь в инфекционку)",0
101026,значит ничего не потерял) а какая кухня вам нравится больше всего?,0
101059,по Российскому паспорту тоже ?,0
101091,А в настольные игры кто-нибудь играет на досуге?,1
101093,"Вроде слышал, что openVPN подключается только с маскировкой хендшейка. У тебя этот работает?",0
101102,А доставка бывает? Или в такие места только своим ходом?,0
101111,А до скольки подают?,0
101114,Ну так мы не в Самарканде :) Может устроить вечер настолок? Кроме завтраков в Wendy’s,0
101127,у меня дочка 69 лет. как ей вкатиться в ойти колобочком?,0
101133,69? Ну ээээ парное программирование. Вальтом так сказать.,0
101134,"Молодой кодит, девушка постарше печёт блинчики и организует быт?",0
101135,3k баксов будет зарабатывать?,0
101153,"В итоге нас всего трое? я бы тоже в настолки поиграл. Можно в мафию, там товарища майора быстро вычислим",0
101221,"А кто-нибудь тут сдавал ielts? 
Где сдавали?",1
101239,Все купили обогреватели?) время еще есть!,0
101246,А он без насосов обеспечивает подачу воды по трубам?,0
101251,А что хотят то?,0
101263,"Позвонить в поддержку? 
Я в Азию только следующий платёж буду отправлять, сегодня только реквизиты получил, не знаю сколько туда будет идти",0
101294,Где такое в Таше можно купить?,1
101308,"Аптеки есть круглосуточные, я покупал, не заказывал. Какой район?",0
101323,"Контракт с работодателем из КЗ? Тогда да, если о куда то ещё то надо ходить и разбираться, показывать контракт.",0
101327,какой есть вариант впн с асериканским айпи работающим из руз?,0
101332,Не видели где большой выбор найков кроме магазина на Амира Тимура?,0
101333,"Добрый день!
Мне тут сказали, что UZTELECOM (Uzmobile) не работает заграницей, если он оформлен на нерезидента (на рос.загран например).
То есть если поехать заграницу, то невозможно будет получать, например, смс с кодом подтверждения операций по карте. 
Кто-то сталкивался с таким? Правда ли это?",1
101341,Всем привет! А кто делал в Ташкенте визу в Европу? Куда лучше обратится? В Испанию хочу сделать и проехать по другим странам. Спасибо,1
101344,"Обладатели IT-Card, кто из вас уже с картой регистрацию делал? Муж вчера пошел продлевать свою в Самарканде, но несмотря на то что по условиям IT-Card можно получать регистрацию уже без ограничений, в паспортном смогли оформить только на пол года, типа ограничения у них в базе. Такая фигня только в Самарканде или в Ташкенте та же история? PS: Сотрудник паспортного сказал, что такую карту вообще первый раз видит.",1
101350,Ещё актуален вопрос?,0
101354,Там делают визу для разных стран да?,0
101359,То есть только в одну страну и обратно?,0
101383,"ип нужно открывать, чтобы работать с работодателями из рф?",0
101399,это откуда такой вид? 😍,0
101407,А при чем тут тема?),0
101410,Это сколько км до гор?,0
101424,"В декабре приходила небольшая сумма из ЕС (менее 500€), отправилась в ипак юли, спросила об этом свифт переводе тип ну че когда зачислите? Обещали до конца рабочего дня, никакие документы не попросили , типа все ок 

В итоге на следующий день пишут мне в тг и говорят: «отправьте документы о происхождении средств». Они у меня не на англ, сказала если вам надо переводите в гугле) Почему о них сразу не попросили в банке , когда я напрямую спросила, не знаю",0
101426,"А что с телеграмом за ерунда. Отправляю ссылку другу, и она тут же исчезает. Кто-нибудь знает, как это исправить?",1
101427,Любую ссылку?,0
101437,Это не алмалык?,0
101444,в каком районе или на какой улице наблюдаете горы за окном?,0
101447,а какие районы посоветуется для проживания? просто хочу переехать в ташкент и не знаю какой район выбрать,1
101451,согласен. какая вилка сейчас по ташкенту? так же 500-1000 долларов?,0
101455,Из какого города в ташкент?,0
101457,"а вы релокант?
я просто сам с Учкудука",0
101459,"Доброго дня! У кого-нибудь получалось оплачивать покупки на амазоне визой капиталбанка? У меня амазон сначала billing statement потребовал, когда нужные доки отправил, просто заблочил аккаунт, мол, недостаточно информации я ему предоставил😡",0
101466,всех шатануло сейчас?,0
101470,"ну че, равнинные наплиточники, нибося 1й раз в жизни такое?)",0
101475,Куда бежать?,0
101504,Было землетрясение? Почему я ничего не чувствовал?,0
101520,"Кирпич, бетон?",0
101528,Почему? На ютюбе есть видео как их тестируют. Разве нет?,0
101530,"А там как, закон изменили, или он просто вот так применяется?",0
101531,"Вопрос по поводу интернета, здесь во всех районах одинаковый набор провайдеров? Хочется хороштй интернет, думаю надо ли сразу районы фильтровать по этому критерию при выборе жилья",1
101545,Всем привет! Есть ли в Ташкенте заведениях с хорошим выбором пива?,1
101550,Проблемы с импортом или просто нет спроса?,0
101556,почему не хороший?,0
101577,Можно снимать противогаз?,0
101595,Орда или Альянс?!,0
101602,Какой закон? И какая статья запрещает?,0
101603,"Это про следующую неделю, да?(",0
101609,"В уфе есть газ и свет.. ведь есть, да?",0
101628,Чо? Долги большие?),0
101633,В Чебоксарах дети с горок катаются снежных. Вообще дикость. И минимум 2 часа прогулка на улице в детсадах.  В любую погоду. Ну куда такое годится? 🙈,0
101638,А что в бельгийских брасериях подают?,0
101641,"Подскажите, а откуда это скриншот?",1
101643,Кто покупал ноутбук здесь и отправлял в россию? Как лучше отправить? Чтобы без таможней всяких и прочих проблем,1
101649,"О, кстати, а тут есть баньки?)",0
101662,Интересно Wednesday dance уже в трендах узбекского Тиктока или инсты?,0
101663,Что такое Веднесдай данс тиктока?,0
101667,Как ты к этому пришёл?,0
101671,Что такое дойчевелле?,0
101695,Это надо на госуслуги логинится чтобы получить? Или на почту тоже приходило?,1
101702,Нормальный кэф что ли? Это уже из выписки.,0
101731,Да бросьте вы) ФНС об открытии всех счетов уведомили? Работодателю известили о начале отсчёта дней до налогового нерезидентства? Истребуют вернуться исполнить воинскую обязанность - вернётесь?🙈 Я просто перестал быть белым.. меня страна испачкала - я об нее вытер ее же грязь😔,0
101737,"А какая индустрия если Sony не считает, что есть такая страна Узбекистан для регистрации в своей сети для playstation?",0
101742,А чем занимаетесь если не секрет? Можно в личку,0
101750,"А таксист меня тут недавно спросил «А Белоруссия (!) это же Россия?» 
👀 Тссс!",0
101775,"Коллеги, а кто-то гонял либу diagram в питоне?
Есть несколько вопросов:
- как самому подвигать блоки, если в итоге кластера некрасиво поделила автоматика? Сервисов очень много, схема очень подробная. 
Начнём с простого. Вдруг кто уже рисовал и решил эту проблему.",1
101778,"Ребят, Азия альянс отказали в выпуске карты Visa ($) для нерезидента, требуется официальное трудоустройство, либо справка об обучении/лечении в РУз. 

Какие есть еще банки хорошие? В частности интересует перевод через корону с РФ карты

Upd: офис в Самарканде.
Всем спасибо за ответы!",1
101783,"Друзья, какой ибп можете посоветовать для подключения ps5 и телевизора 4k 43 дюйма? Необходимости, чтобы он автономно работал длительное время, нет. При отключении света на 5+ минут просто планирую выключать технику.",0
101798,"Всем привет! 
Если я переехал на новую квартиру, то мне нужно платить за новую регистрацию или в текущей просто поменяют адрес?",1
101816,А Мастеркард нельзя открыть чтоли?,0
101821,Почему? Они вроде даже Виза Дайрект внедрили,0
101826,"ребят, кто-то знает чат, где p2p usdt продают в Таше?",1
101839,А что с ипаком? Нерезам визы стал открывать?,0
101849,Точно) 16384?),0
101854,"Скажите, пейсеттом кто-то пользовался? Что то стремно там cvv указывать для перевода на Humo . Но курс приятственный.",1
101870,Гайз! Ни у кого не завалялись случайно контакты хорошего репетитора по IELTS?,0
101877,"о, я как раз хотел спросить где бы пивка завтра попить...
Правильно понимаю, пеликан это вот оно:

?",1
101885,"Коллеги, есть кто в схемотехнике шарит? Вопрос есть про нагрузку на платах с TP4056",1
101888,"а кто-нибудь ставил wireguard на aws?
ставил по этому гайду 

судя sudo wg на клиенте и сервере траффик какой-то куда-то идет, но запросы все зависают",1
101891,в РУз wg не работает. Или вы не РУз?,0
101913,Как это произошло?,0
101915,Минимальный тариф на яндексе оплатил за поездку?,0
101917,чем кончилось?,0
101940,Вам не ответили? Тоже ищу(,0
101956,Если человек не любит и презирает айтишников это говорит о том что он латентный программист или просто шизофрения?,0
101973,"Пробовал варианты поиска посложнее через плюсик?
Ну тип такого.

Пример из того, что работает для меня.",0
101975,А разве без плюсика будет не идентичный результат?,0
101979,"Максимально ойтишный вопрос. Посоны с маленькими детьми, покупали ли вы где-то обувь для детей в РУз и где?",1
101983,Wb ?),0
101989,Ориги?),0
101996,тоесть вы из российского wb заказываете сюда ?,0
102003,"А чо в нем то что нет в вб?
Это ж одни помойки. Не?",0
102016,Это ты про чай и купоны?,0
102017,"А как же Uzum market?
Доставка за 1 день",0
102038,Был кто?,0
102041,"Рилли, а что?",0
102043,"Раки норм?
Хотяяя, на безрыбье...
Короче, что-то моя поездка из Сама в Таш на Сплин, кажется подзатянется 😄",0
102048,Ну закос же. Не?,0
102071,ФиксПрайс срулил?,0
102072,"у меня фикс прайс у дома, неужели поддельный ?",0
102076,Это как? В Пеликане в бокалах пивасик пью,0
102084,"К зомбиапокалипсису готовы?

",0
102089,"Ребят, в Ташкенте хату снять без риелторов реально?)",1
102113,чо за рейс?,0
102123,"Друзья, какой лучше макбук брать? Работа в основном 2 vscode, 10 вкладок хрома (стековерфлоу), докер с пару контейнерами",0
102137,"Кстати. Никто не заметил, что стоимость Яндекс такси стала выше? Видимо из-за перехода авто на бензин...",0
102150,А в чем плюшка мака то? Есть же msi,0
102162,Lenovo? ),0
102172,Это что за оргазм нострадамуса?),0
102173,Хммм ммм а в чем рулит то? :) +100к скилам сотрудников? :),0
102180,Пучок уропа и кошачью жопу?,0
102183,А как они туда охапку дров поместили?,0
102202,"А какая эко именно в буке? В смарте еще представляю

Правда не знаю. Все никак не решаюсь купить мак)
Вче асусы зены юзаю",0
102204,? Зачем в буке?),0
102215,Может им название нравится?,0
102223,Это район 😁или конкретная котельная? 😁😁🙈,0
102233,Хотел вот что узнать. Крайне интересно Ваше мнение. Готовы ли вы жить в гостишке. Где будет инет нормальный. Где будет завтрак. Возможность химчистки и ваще норм услуг. Допустим за от 1000р в день. ??? Такого сейчас нет. Но почему бы не создать?,1
102247,Да в смысле 50?! Неделю назад было 10. Ничосе у вас тарифы растут)),0
102257,Вы в музее авиатехники? :) или в аэропорту Каримова,0
102269,Город?,0
102270,Предлагаете не смотреть?)),0
102272,А подойти к этой хераборе можно?,0
102276,Вопрос на засыпку: кто то может оплатить или хотяб узнать баланс счета электричества? Пытаюсь оплатить с капитала и апельсина - «агент отключен».,1
102279,Лицевой какой?,0
102280,"Женя, зачем Вы этим занимаетесь когда для этого есть местные? :)",0
102281,С утюгом?),0
102298,"Привет, кто-нибудь знает в Ташкенте рок-бар/ры со сценой, где можно выступить?",1
102315,"Возможно для одного? 
Но у меня даже друзья одиночки любят снять 100+ квадратов с беговой дорожкой",0
102319,"Всем привет! Подскажите, кто-нибудь проходил за последние полгода курсы от Coursera (с оплатой сертификата). 
Они дают возможность оплатить зарубежной картой? Выдают сертификат? Или забанили таки по паспорту?",1
102332,"Всем привет, а в этом чате есть 1С разработчики работающие в Ташкенте? Не нужны ли в вашей компании стажеры, только прошедшие курсы?",1
102336,Что есть?,0
102337,Бот не пропускает длиннотекст?,0
102342,Где можно забрать?,0
102399,"Всем привет!
Нужен ли сейчас ПИНФЛ для открытия карты в Капитал банке?",1
102403,Реально эксперты? Говорят можно платить картой Мир. Снимать деньги по ней и обменивать валюту в отеле Лотте,1
102419,@dbazhenov ты на Нефритовых озёрах был?=,0
102432,То есть приглашаются только прогеры? 😅,0
102433,Там большой выбор? Есть крафт?,0
102457,"Коллеги, а кто то игрался с нейросетками?
пытаюсь понять почему иногда обрезается генерируемая фото",0
102460,В некоторых пеликанах что-то вроде шатров ставят с обогревателями. Привет кстати!) Выздоровел?),1
102462,Ну это будет минус в карму тем кто пару дней назад рекомендовал) навсяк куда переместиться оттуда можно чтобы уж наверняка?,0
102466,"За какой размер картинки заплатил, то и получил? Там же цена к рамеру привязана.",0
102467,Адрес какой?),0
102474,А ты катался что ли? Или так просто поехал на горы посмотреть ?,0
102482,"Ребят, а кто паспорт продлевал в руз, загран, как вы поступили? Таймслотов на запись нету в консульстве",1
102492,"Просто видел, что здесь рекомендуют малику. Но это ведь рынок, вроде Савеловского. Правильно понимаю?",1
102497,А как правильно? Указывать абсолютный путь?,0
102505,Что такое Finance TCI и Uzum?,0
102507,можно дополню вопрос? это Усманов продал свою часть или наоборот приобрел?,0
102510,то есть Узум это не Усманова активы?,0
102522,"Привет,преподает  только взрослым ?",1
102531,На узбекские карты?,0
102535,IT card было основным подспорьем или что-то ещё?,0
102543,А кто платит нынче в долларах? :),0
102544,"Мы!
А кто-то еще не?)) С курсом рубля ну его нафиг этот рубль.",0
102548,А сколько вилка у куа будет?),0
102557,Всем салют) Публиковать ссылки на вакансии тут можно?,0
102561,"Загадка.

Что это и для чего?
(А ответ я и сам пока не знаю).",0
102586,А как эта фигня знает где какая лампочка находится? может есть кто в теме.,1
102587,"Всем привет, кто подскажет, где в Ташкенте можно купить оригинальные духи?) мужские",1
102596,Какая фигня?,0
102608,Доброй ночи! 19 января концерт СПЛИН. Кто хочет сходить? Я бы объединилась для веселой и дружной компании),0
102616,кстати няню никто не искал чтоб с детьми сидела ?,0
102626,"Всем привет! Если нерегать Imei в течении 30 дней - он заблочиться, можно ли imei зарегать после этого срока?",1
102650,"People, может есть опыт оформления валютной карты в Казахстане ? (гр.РБ)",0
102662,в вове?,0
102664,А кто фоткал? О_о,0
102672,"Вот скажите мне, айтишники. Когда человек ""занимается криптой"" - что вам приходит в голову?",0
102679,Там есть что то похожее по дизайну и цене? ,0
102680,Там есть море. Зачем ещё что-то?,0
102688,"А что именно нужно? Там же даже в одном городе слишком много параметров. Лучше консультанта/агенство, с которым можно обсудить",0
102700,"Йоу, Вендиз ц1 это который у экопарка? Надо как-нибудь к вам подскочить, недалеко живу)",0
102723,Для тру-программистов тоже. Какой там ui в vi?,0
102730,"Всем привет, если ucell не ловит в Казахстане, это значит мне что-то не подключили в офисе?",0
102732,Какой переходник можете посоветовать с американской вилки на европейскую? Где можно взять?,1
102733,"Спасибо, а это работает не из Узбекистана? Ussd запрос точно нет, т.к. не подключается к сети даже.",0
102734,возможно через приложение? оно было установлено у вас?,0
102735,Для чего?,0
102745,"Оо, это прям который в штатный разьем блока питания вкорячивается?",0
102752,Где брали? Как называется?,0
102757,"1. Help!! В Москве работал на удалёнке. Подключался через наш vpn. 
2. В Ташкенте не работает удаленка. Не могу подключиться ни с ноутбука ни с телефона. Как будто провайдер блокирует.
2. Какой провайдер даёт доступ подключения через наш корпоративный VPN?
3. Кто то сталкивался с такой проблемой? Как решить ее?",1
102776,Моргенштерн не собирается приехать? Вот где бы залипнуть,0
102781,А разве есть возможность подключиться vpn over vpn? Пусть даже и через разные приложения,0
102799,"У Ucell нет приложения, как я понимаю. Или появилось уже?",1
102806,"Я не могу там залогиниться

У кого-нибудь есть проблемы с мобильным интернетом Ucell? Через браузер нельзя открыть никакой сайт. Не работает ни один сервис геолокации, кроме 2гис. Такси вызвать невозможно. Проверял симку другого оператора – всё работает",0
102826,"Бугагага за 200к Джуном? Я хз что у Вас за бэкграунд конечно или как Вы себя, как джун, продали за 200к но там явно своя нефтяная труба в подвале 😁😁🙈",0
102838,"Ну ценник вменяемый. А что есть в багаже знаний? Скилы, нолиджы, в какую сферу, готовы ли рубиться по 24 часа. Рубиться в первую очередь поднимать свои скилы.",1
102856,"Ребят, кто может помочь интернет оплатить  с узкард,пейми,клик и т.д?
Я смогу на капиталбанк перевести или рубли. 200к сум. Visa не принимает ((",1
102859,а uzcard капитала что не сделал заодно?,0
102873,"А причем тут простите продакшн? Ну в плане я так понял вы о коммерческой разработке, да?  Так вот я о том и пишу, что до начала коммерческих шагов нужно по хорошему очень много всего написать. А то сейчас наоборот тенденция - вместо кучи часов практики ребята смотрят Ютуб и читают что-то про чистый код, и приходят на джунов без практики - как тут писали: попробовать ""моё это или нет"". А я считаю что человек идущий на МИД должен быть уверен в своих сила и сеть большой личный опыт..",0
102877,"3 года как то жил на этом акку с такими симптомами, что сейчас случилось?",0
102878,"Если он несъемный, разве можно поменять? Он не впаян в мать?",0
102886,С чего?,0
102889,Мб это Vari Bright в драйвере AMD? Оно по умолчанию хочет экономить энергию и потому любит занижать яркость,0
102891,"Только она одна, встройки нет?",0
102911,"Шо вы удивляетесь как в первый день? Импорт дорогой здесь. Дорогущий, вернее )",0
102929,Ну а тут не растёт что ли солод? :),0
102942,Щи - это пиво на свекле?,0
102982,Ух ты. Аисты что ли?,0
102987,А сейчас не весна разве? Мне вчера солнце припекало,0
102993,Типа разминаются?),0
103014,Амазон доставляет в Ташкент? Или только через посредников?,0
103046,"В банкомате же, не?",0
103051,"правильно ли я понимаю, то чтобы купить и поиграть в игру мне надо:
- найти рандом игру, которая доступна для покупки в России
- при оплате ввести карту, выданную в Узбекистане
- автоматом поменяется регион России на регион оплаты в Узбекистан?
- купить игру, которую хочу, потому что сменится регион(сейчас ""недоступна для вашего региона"")

У меня тут какой-то провал в понимании.

Смотрю официальный мануал:
Your country is part of your Steam account settings. Your country setting affects what you see on the Steam store, the currency you see prices in, and the currency of your wallet.
If you have moved to a new country, or are living abroad for an extended period of time, you can update your Steam country setting when you complete your first purchase using a payment method from that country. If your location differs from your current Steam account store country setting you'll have an option to change your store region while you view your cart or as you complete your purchase.",1
103066,Что купили-то? Интересно же во что девопсы играют нынче),0
103077,Есть кто живёт в ассалом сохил? Каким инетом пользуетесь и как он вообще?,1
103090,"привет

возможно, кто-то подавался на CUAET тут (Канада)?",1
103091,Линукс то тут как поможет?,0
103095,Привет ребяты! Есть ли среди нас специалисты что уже нашли офисную работу в одной из Ташкентских it конторок ?,1
103101,Всем привет) странный вопрос (но может кто-то изучал): что будет происходить с оплатами больничных при потере налогового резиденства?,1
103102,Можешь побольше рассказать о месте работы ?,0
103111,Вы на РФ компанию работаете? Трудовой договор или ГПХ/самозанятый?,0
103112,"привет! подскажите, плиз, насчет капитал-банка
сегодня заходили в отделение, там сказали, что заявку на получение карты нужно подавать через приложение и сразу они вроде как выдают валютную (либо визу в долларах, либо мастеркард в евро)
потом типа опционально можно получить еще сумовую
но если сумовую не получать, то каким образом происходит пополнение счета с банков РФ? то есть вот сейчас я себе в равнак с тинькова кидаю сумы и они из рублей конвертируются по курсу тинькова
а в капитале без сумовой карты как будет происходить? тиньков будет конвертировать рубли -> сумы, а капитал при зачислении сумы -> доллары/евро?",1
103128,"А что за ноутбук если не секрет? Обычно оно в контекстном меню на рабочем столе есть, как у меня для AMD",1
103130,адаптивную яркость выключил же?,0
103141,"В реестре смотрел?
Править не надо, пока только смотреть.


",0
103153,"О, ZverDVD :D 

Мб все-таки нормальный драйвер попробовать накатить?)",0
103159,У вас мак или винда?,0
103163,А просто в поиске windows по «Intel» тоже голяк?,0
103165,"Все, теперь с яркостью от батареи все замечательно?)",0
103173,"Кетай же. Вы видели интерфейсы их поделок? Там все на чинглише. 
Срана Чабудо, что с них взять... они и ковид так прочабудили...",0
103174,Все уже подготовились к завтрашнему дню?,0
103176,а что случится ?,0
103187,А что будет завтра?,0
103191,Ты вернулся кстати?,0
103195,То есть в отделении развернут скажут в мобилку идти? Звучит прикольно,0
