id,text,label
93843,"IT-умы, куда копать? Значит CHROME чудит, закрывает вкладки при закрытии браузера, галка стоит. Снимал ее, обновлял браузер, удалял-диактивировал расширения. Ни-че-го(",1
93847,А где купить ньюбелэнсы в Таше?,1
93920,"Добрый день, подскажите пожалста как россиянину перевести со сбера на узб карту денежку? Через апельсин получится? И по какому курсу посчитать из $ в ₽. Благодарю заранее)",1
93948,"Кто где воду заказывает и почём? Контора,.где я заказывал 3 раза, решила на этот раз забыть, что мне надо привезти. Третий день уже не везут",1
94009,Привет! Не заряжается MacBook. Кто-то чинил здесь маки? Можете посоветовать хороших спецов?,1
94059,"Кто знает, сколько килограмм сухофруктов можно вывезти из УЗ и ввести в РФ? Знаю про ограничения про 5кг орехов и в 40кг сухофруктов их УЗ, но не могу пока найти ограничения на стороне РФ, где можно посмотреть?",1
94085,Ребят подскажите пожалуйста название чатика на подселение?? 🙏🙏,1
94097,"ну не знаю, где в мск можно найти миндаль за 600р кг? Я честно говоря не знаю)",1
94102,а где здесь такой найти? я только грецкие пока дешёвые видел,1
94104,"Нигде🫠
А фисташки за 150к сум за кг где? )",1
94107,"Всем привет, кто по ГПХ тут работает, что там по налогам? 12% + соц налог 12 ?",1
94167,"Всем привет! На фоне новостных повесток хочу поинтересоваться, нет ли тут hr? Может кому фронты нужны? )",1
94201,"Подскажите, где в Ташкенте можно перевод золотой короной себе сделать.?  Что бы самому получить",1
94311,"А я всё равно не понимаю почему это слово в бане... Его уже во всех источниках употребляют вроде и больше не скрывают. Хз. А что ещё тут под запретом напомните? А то сколько чатов столько и правил. Где-то вообще ""ШOPTbl"" забанили прикиньте? Мрак",1
94406,А есть тут кто фрилансеры? Какие сайты используете для поиска заказов?(бекенд разработка),1
94607,У нас Димка (или Мишка) готовится снова президентом быть? Или на кой он в Китай летал?,1
94629,"Коллеги , подскажите, надо ли ребёнка регистрировать по месту жительства или достаточно родителя?",1
94640,"Подскажите пожалуйста. Вчера по карте Kapital Bank оплачивал AWS все прошло успешно
Но AWS хочет верификацию карты. Делает запрос в банк - там статус ""Отказ. Подозрения в мошенничестве""
Звоню в банк - там толком никто не понимает. Предлагаю перевыпустить карту 🤦‍♂️

Сталкивался кто-то с таким?",1
94656,"подскажите, а под 100-200rps какая мощность сервака нужна?",1
94776,"Купил ИБП, а он оказывается шумит вентилятором как добротная игровая пекарня под нагрузкой ((

Иногда ещё и переключается на аккум на несколько секунд, видимо электросеть не самая хорошая

С противным таким звуком ЩËЛК! БИИП! который явно будет слышно из спальни

Вообще огорчён ужасно ((
Либо рисковать техникой, либо терпеть гул вентилятора и бип-бипы

Может, есть какие обычные сетевые фильтры, но с надёжной защитой от скачков напряжения? Автономное питание мне нафиг не нужно",1
94791,"Я просто пытаюсь понять какого плана данные туда есть смысл выносить. Вот пишут что её можно использовать в системах типа инстаграма. Хочу представить как это можно выглядеть.  Типа под каждого юзера создать отдельный раздел бд (или папку или что там), и в него сохранять добавляемые юзером фотки?",1
94817,Ребят а  видео монтажом кто нибудь занимается ?,1
94885,"норм, а вызывал как ? Сначала в тинькоф писал и они уже сами искали клинику или как оно работает ?",1
94924,"Вот ответьте на простой вопрос, кто быстрее КамАЗ или Феррари? А теперь на тот же вопрос, но с условием что у вас на перевозку 20 тонн щебня?",1
94926,"Не совсем понял при чем тут эластик? 

Ну окей, погнали про эластик. 
Этот стэк для логирования (ELK) 
Elastic search, Log stash, Kibana. 

Странно использовать эти вещи для аналитики. Да, в ребята из ELK, добавили много в UI чтобы там можно было стоить отчеты из сырых данных в эластике, за счёт поискового движка люцен . Но вы когда-нибудь встречали аналитика или стейк холдера, который бы ковырялся в кибане 😊

Обычно этот стэк используется, как вспомогательный чтобы что-то найти в контексте документов, которые хранятся в индексах. 


Что касается данных обычно данные из эластика гонят в data lake или куда-то ещё что-бы манетезировать данные",1
95061,"Ребят, подскажите, а кто-то смотрел местных брокеров? Правильно ли я понимаю, что ни одного с выходом на международные биржи и нет, все только к Тошкент доступ дают?",1
95074,"А кто нить может подсказать по эксплуатации 1с с Postgres ?  - вопрос в том, надо ли на каждую базу свой инстанс делать в PG или нет и чем бекапить всё это ? Баз  5-6 , объем 10-20 гб, пользователей до 30",1
95188,"Почитала по виму. Вижу что на уровне настроек есть настройка по усечению журнала транзакций после выполнения копии. Но есть ряд моментов которых я не вижу в настройках по скриншотам. Первое это выбора базы. Т.е. я так понимаю инструмент больше нацелен на случай восстановить копии всех баз если сервак лёг целиком? Второе это частотность копий для всех получается одна. Если делать через maintenance plan, там можно с резервными копиями более гибко играться. Первое, для отдельных баз выбирать свои режимы копирования в зависимости от их использования и времени максимальной загруженности, выбирая более менее тихие окна, с оглядкой на служебные регламентные операции настроенные по каждой из баз. На какие-то базы вам достаточно раз в сутки снимать архив журнала транзакций, на каких-то несколько раз в день. Плюс почти всегда на скуле болтаются какие-то развернутые копии баз для тестов, сверки данных, т.е. не рабочие и делать резервное копирование вам нафиг не нужно, зачем жрать дисковое пространство?",1
95212,"Всем доброго!
У кого капитал банк, объясните, пожалуйста, где найти IBAN/BIC? 
В приложении нет инфы.

Тех поддержка говорит что у них нет ни ибана ни бика, но это же не может быть",1
95256,"Хммм. А что есть средний уровень там где одын? 
Это сколько в 1с юзеров? Для понимания. 
 
Просто я давно не встречал НЕ кластерную скуль и 1с ))",1
95349,"Ребят, а в Ташкенте в аэропорту внутри здания можно встретить? Или только снаружи где таксисты стоят? Девушка нагруженная чемоданами прилетает, думаю как встретить ее",1
95492,"привет, можно вопрос?",1
95737,"Народ, кто нить пробовал usd депозит от Капитал банка? Уж больно сладко - %, ежемес.выплата, досрочка и всё в приложухе....
Реально работает? 

Надо погуглить есть ли в РУз страхование вкладов....",1
95760,Кто-нибудь знает через порт ctype usb можно ноут заряжать?,1
95926,"Есть кто шарит за эту софтину и может обучить, ну или гуиды скинуть годные?",1
96008,"Ребят, подскажите по IT Card. Муж получил одобрение, на днях забирает. Если мне тут трудоустраиваться разрабом, мне есть смысл заморачиваться подачей на IT Card от своего имени или достаточно того что она уже есть у супруга?",1
96015,А по разрешению на работу как? Если компания не является резидентом IT Park или находится например на этапе получения сего статуса. Мне подавать пакет доков и получать годовое разрешение?,1
96057,"Привет всем! Может у кого-нибудь есть варианты по квартире в Ташкенте? Уезжает и освободжаем свою, или через знакомых?) Уже 2 месяца ждём когда варианты появятся)) Ищем студию с отдельной спальней",1
96063,"У кого-нибудь есть опыт заказа готовых рационов на день, какой сервис можете посоветовать?",1
96161,"Все, привет! 
Подскажите, где вы ищете/искали работу в Узб/иностр компаниях? 
Про hh в курсе))

Скиньте ссылки плиз

Если имеет важность гражданство: Узб/РФ
Спец: инженер по серверам схд, линукс админ",1
96175,"Там прям приходишь на рынок встаёшь в центре на самую высокую белую шевроле и кричишь ""братья, у кого стимдэк есть?""?)))",1
96192,"Ребят, а кто-нибудь может объяснить как мне на свой домашний комп в рф сделать рдп, что бы не из локальной сети заходить? Вариант с подключением к рабочей впнке из закрепа с циской к сожалению не сработал :(",1
96310,"Друзья, подскажите кто ходил на Аватар в 3D в Magic Cinema ? 
Как оно? 
Какое изображение?
Есть ли смысл идти, или просто 2D лучше тут?",1
96360,"Так. Мальчишки и девчонки, а также их родители :))) я правильно понимаю что с карточек можно переводить только с банка t инькофф и сб e p?",1
96420,"Здравствуйте!

Нужна консультация знатоков Ubuntu: как можно восстановить удалённые файлы? 

 Это случилось, когда пришлось переинсталлировать Ubuntu.

Прогуглила варианты, но не рискнула. Совсем новичок, боюсь наломать дров.",1
96494,"На самом деле, я думал это шутка.

Оказывается нет.

Знаете сколько стоит килограмм тараканов сейчас?

Более 10 000 руб. за килограмм! 

500 рублей за 50 грамм. 

Тараканы сейчас у многих бесплатные, а у некоторых они в голове.

Поймаете, засушите и вот вам идея для бизнеса)

У каждого свои тараканы).

Некоторые можно продавать по-дороже)",1
96505,"Ребята, кто делал здесь визу? Как быстрее и проще сделать? Спасибо",1
96529,"Наверное, просто доработают уже существующие механизмы. Ведь они и так уже есть. Что они там еще могут выдумать? Ну и как обычно вопрос в реализации",1
96574,"Не подскажите, как сейчас снять доллары с карты капитала? 
Приехал в отделение на Нукусской. Все банкоматы выдают только суммы.",1
96582,"Спасибо☺️
Там ещё объявление висит, что только при предоставлении документов, подтверждающих заработок этой валюты на территории УЗ выдают. Что то такое спрашивают?",1
96637,Привет. Можно ли легально ездить на машине с российскими правами?,1
96647,"Ребят привет, кто как собирается встречать Новый Год?

Может кто знает какие-то крутые мероприятия/программы или поездки ?)",1
96786,"Как и где лучше Тенге покупать, если вдруг я неожиданно собрался завтра в Шымкент скататься. И как там дорога ваще. Кто ездил?
Там вроде ДетскийМир даже есть",1
96904,"Всем привет! кто-то сталкивался что не работает зум корпоративный? использую proxifier, но почему-то вычислили откада я захажу, тут у меня теперь предположение что и меня и по впн вычислят",1
96970,кому? вроде нефтегаз все тот же лярд баков в месяц дает. а что дадут 30% от уехавших? (правда не наю но интересно). думаю немного вообще,1
96996,"Всем привет! а Узонлайн (Узтелеком)  у кого-то сегодня болеет тоже? в поддержку один раз только дозвонился, но там ничего путного не говорят, перезванивал ожидание  на линии по 15 минут =( у них видимо общая проблема какая-то?",1
97008,"А кстати, какие зарплаты по мидловым разработчикам, кто может статистику привести?

По моему $1300-2200 среднее в Ташкенте",1
97012,"А подскажите пожалуйста, что значит галеры?",1
97153,А вроде если есть регистрация и так можно обращаться в мед учреждения на общей основе?,1
97156,правильно ли я понимаю условно за 30 у е можно купить квартиру чтобы просто там зарегаться?,1
97169,"Купить кв за 30 это однуха же? ( честно не сильно смотрел рынок вторички, а первички нет ваще. Gh от 38 через 3 года..)
Значит снимать однуху. Это 500$. Пусть так. 
За 3 года 18000 без привязки к месту. 
А через 3 года продать платить налог… 
Ну такое себе.",1
97182,скажите а сколько в среднем выходит коммуналка за двушку?,1
97238,Всем привет) А кто нибудь покупал икорку на НГ уже? где хорошую можно взять?,1
97244,"интересно, кто как планирует действовать в этом случае?    многие же здесь, наверное, работают как самозанятые?",1
97260,"Примеры слов можно? Какие должны проходить, а какие не должны.",1
97291,"ну хоть полдня по городу походить есть где? Магазины не интересуют
как вернешься, напиши плиз кратенько один абзац про поездку чтобы в одном месте всё было - куда ехать на переход, как там тугриками разжиться, как ловить машину до города. Интернет откуда брал?",1
97387,"Коллеги, подскажите, пожалуйста, где сейчас нужно нужно регистрировать телефон в Ташкенте?)",1
97397,"А кто увлажнителями воздуха пользуется? Какой нужно покупать, в квартире сухо пипец.",1
97400,"Привет, а какой банк лучше для ип в РФ?",1
97468,"Эксперты, подскажите. Что лучше air на M2 или pro на M1 Pro?",1
97481,"Как купить телеграмм премиум по узбекской цене? (150р)
Только если номер в профиле указан узбекский или с российским тоже как-то можно?",1
97535,И вдогонку вопрос тогда к знатокам. Где клавиши на макбуке можно поменять? Порекомендуйте сервис с прямыми руками пожалуйста,1
97642,всем привет! а есть те кто в flutterflow разбираются?,1
97653,"Подскажите, кто разбирается как обстоят дела с интернетом в Ташкенте. У меня speedtest  показывает скорость 90мбит, а файлы скачиваются со скоростью   1мБайт. Почему так получается?",1
97671,"Так если включить прреадресацию уже находясь в роуминге, то звонки пойдут по роуминг-тарифу. Это надо было делать до вылета?",1
97696,"Где использовать))? Это же чисто баловство, а остальное криминал",1
97735,"Где лучше всего купить ноутбук? Посоветуйте модель) Главный критерий - лёгкий вес. Разумеется, производительность хоть какая-то должна быть. Назначение - в основном браузер с миллион вкладок и каждодневное ношение в портфеле",1
97796,"всем привет! скажите, до скольки работает Малика и можно ли там достать Mi Band 7?",1
97858,"кто-нибудь юзает thinkpad , по отзывам топ аппарат говорят?",1
97870,"Что все так парятся из за этой самозанятости? Много народу работает через самозанятость на заказчика из рф?  Если же работаешь на компанию или заказчика из третьей страны и сам находишься вне рф, то ничего платить не надо, после потери налогового резиденства.",1
97874,"вот да. через 184 дня потеряете налог резидентство и полюбому ничего не платите в РФ. как я понимаю должны платить в той стране, где пребываете более 183 дней. интересно, а если все время колесишь по свету- то налоговым резом какой либо страны не стал и в рф перестал быть, так чтоли?",1
97935,"Привет всем! Кто-нибудь знает, в ситуации когда переезжаешь из одной квартиры в другую, нужно как то закрывать регистрацию в предыдущей квартире чтобы прописаться в новой?",1
97954,"Подскажите кто смотрел тут Аватара, 2D или 3D выбрали?",1
97984,"Ребята, привет! Изучаю сейчас тему про запрет на валютные переводы между россиянами

Я правильно понимаю, что между супругами нет ограничений на переводы с российских счетов на иностранные? 
И, аналогично, можно себе без опасения переводить с рф карты на уз счёт деньги?",1
97997,"Кто то сталкивался с аллергией на Узбекистан? У меня что то с волосами, да и жена с ребенком постоянно болеют. На фоне повышения аренды, начинаю искать недостатки",1
98038,"где ж вы эту больницу ужасную нашли? или на скорой куда-то по факту увезли? здесь много больниц/клиник с неплохими русскоговорящими врачами, я многие успела обследовать😁",1
98054,"А какие симптомы?
3-5 дней температура, сперва 38, потом 37, потом 3 дня держится на 37.5 в среднем?
Заложен нос, в один их дней пропадает вкус и запах из-за заложенности носоглотки и сил нет,?
Почти все дни болезни кожа болит? ) 

Я тут какую-то пепяку подхватил неделю назад, только вышел с больничного.
Такие же симптомы были у моей супруги и у двух коллег по работе.

Как грипп, только бесячий.",1
98137,Всем привет. А есть возможность воспользоваться РУз симкой в РФ? Сеть не ловит,1
98160,"всем привет
кто-то победил коннект через openvpn? или обычный виндовый?
уже в 3 месте живу, везде блокируется подключение",1
98280,"интересно только, какая длительность у дебаффа ""Айтишник""? сколько надо работать дворником, чтобы избавиться от айтишного проклятья?",1
98362,"мне очень интересно, по какому принципу они хотят это сделать.
- тех, кто работает на гос.сектор? 
- по признаку записи в трудовой (возвращаясь к недавнему разговору, когда кто то начнет смотреть в трудовые)
- по наличию образования?

Просто у тех моих знакомых IT у кого ограничен доступ на выезд, у них корочки есть и секретность доступа. 
Но если начнут такое выдавать, разве это не усилит отток специалистов?",1
98380,"а как буду выбирать хороших и плохих эмигрантов?) 

Есть же какие-то плановые эмигранты, которые покинули РФ до февраля 22 года, а есть кто и после, но опять таки планово.",1
98444,Подскажите на какой доставке самые лучшие роллы Филадельфия в Ташкенте?),1
98472,"Кстати, кто как решает вопрос с наличием нормального доктора для консультаций?

По опыту обращения к рандомным врачам - с сильно высокой вероятностью, диагноз и лечение, скажем так, можно получить тоже рандомные",1
98516,Где находится собачий приют? Там не вижу адресов,1
98522,"Здравствуйте! подскажите пож хорошие курсы программирования онлайн, ищу для дочери 17 лет. И за сколько времени можно обучиться программированию и начать работать? Спасибо!",1
98534,еще : есть ли смысл обучаться программированию в университете 4 года?,1
98553,"дело в том, что она уже поступила в один из университетов Северного Кипра, на факультет Софт инженеринг, но общеобращовательные предметы даются сложно так как на английском. Программирование пока не начали. вот и думаю есть ли смысл ей дальше мучаться с общеоборазовательными прдеметами на англ или можно программирование выучить онлайн и работать??",1
98577,Кто знает ателье хорошее? Заплатку на куртку сделать надо. Спасибо 🙏,1
98653,"Это вопрос, простой ответ на который будет неверным. Билл Гейтс не заканчивал университет, Стив Джобс закончил курсы калиграфии (где айти и где калиграфия?). В Универ идут за отсрочкой от армии (в рф), за тусовкой и вообще проводить время. ""Курсы айти"" вам будут нужны всю оставшуюся карьеру, так как все меняется. Такое обилие курсов и связано с тем, что универы не поспевают за требованиями корпораций.",1
98877,"Кто тут из яндекса, тинька, авито и вк поделитесь какие плюшки были?",1
98878,"У меня в целом хороший опыт слава богу, спасибо. Но руководители любят решать свои косяки за счёт энтузиазма или лапши навешанной на уши линейному персоналу. Может просто в айти меньше согласны это терпеть в силу ряда причин а менеджеры это списывают на отсутствие эмпатии и т.п.?",1
98958,"Всем привет 
Кто-то стал уже налоговым нерезидентом в России? Очень больно? )",1
98975,Хм. В консультанте сейчас написано что сейчас редакция от ноября 2022 года и про 12 месяцев подряд. .  Хотя на сайте налоговой есть статьи где говорится про календарный год.    Странно как-то. Может в ноябре под публичные заявления всяких клишесов налоговый кодекс в тихую менялся?,1
99062,"Понимать, как работает K8S, чем контейнер отличается от виртуалки и понимание, как твой код будет деплоиться в стейдж и прод с помощью CI/CD на Gitlab? Это не значит быть devops)",1
99109,Подскажите как лучше сделать? Premium LinkedIn?,1
99111,А топовые курсы это какие. Как их отличить? И прокачивать линкенин как именно лучше?,1
99123,"Это же одного плана области с ML.
Я так понимаю, более крупный вопрос - выбрать анализ или инжиниринг моделей? 

На самом деле я б рекомендовал проанализировать статистику вакансий по ключевым словам.",1
99214,"Ребят, простите но в ламоде или авито вас к куберам кто пустит?",1
99301,"Ну скачали, а дальше что? ИМХО какие-то реальные вещи чтобы пощупать нужны базы под нагрузкой, нагрузочные тесты с иммитацией многопользовательского режима, тяжеловестными запросами вы просто так дома не пощупаете, а работодателю частенько нужно именно это. WMS или TMS систему или какую-то финку вы дома будете разворачивать? Максимум потыкать настройки посмотреть, запросы писать поучиться. Возможно я где-то и ошибаюсь.",1
99315,"Прикольно, не знала. За ссылку буду признательна. Мне с базами Oracle довелось встречаться лишь два раза, первый когда в компании в которой работала WMS систему запускали и второй раз в рамках очных курсов по Java EE. Дома такую штуку даже не пыталась разворачивать, не знала что они предоставляют возможность бесплатного использования СУБД. Может когда-нибудь дойдут руки тогда как следует ее поковырять. Там ограничения какие-то кроме как для некомер. использования есть? Я имею в виду в части функционала.",1
99387,Привет. А знает кто можно ли в Ташкенте получить шенген с российским гражданством? И что для этого надо.,1
99427,"а какие перспективы с DN визой? продливать n раз, подавать на внж и впоследствии гражданство?",1
99605,"о, прям долларовая карта ипака работала везде? попробую, спасибо! 
так непривычно, что можно где-то платить картой другой страны и другой валютой))",1
99635,"О, класс, давно хотел спросить кого-то в теме. Как это узбекским эквайерам разрешается снимать дополнительную комиссию (сверх суммы счета) по международным картам? Это же вроде против ваших стандартов? Или есть какие-то особые правила для ""развивающихся стран""? 😀",1
99674,"Подскажите, а где шашлык хороший заказать?",1
99683,"Может кто помнит, после покупки машины в РФ, сколько нужно ее держать на себе, чтобы не платить налог?",1
99724,"Друзья, подскажите, где найти розжиг для углей? 
Вообще нигде нету 👀",1
99736,"Ребят, какие VDS используете? Какие характеристики (cpu/ram/nvme) и пр? Скажем для телеграм ботов или веб-хостинга или впн-ов или ещё что-то другое..",1
99900,"где купить? Я в Ташкенте уже, была проблема найти. Взял тут наугад.",1
99925,"Всем привет и с наступающим! Такой вопрос, у кого-нибудь слетала сегодня активация симкарты Мобиус? Телефон пишет, симкарта не активирована, соответственно интернет и звонки накрылись, сижу с вайфая.",1
100044,"Всем привет, а почему все парки закрыты в нг?",1
100052,Подскажите какой CSS фреймворк лучше использовать в 2023 году?,1
100072,"Где местные берут фейерверки?! Если тут запрещено. Это же даже не ракеты, у меня тут до дворе полноценный фейерверк с двух сторон запускают.",1
100076,"У нас это в РУз? Просто в рф, если что то запрещено, то оно реально запрещено. Долго ждать товарища в погонах не придется, если делаешь что то, чего нельзя",1
100124,"Подскажите какой фреймворк поставить или какие другие либы может, чтобы простой условный ""хеллоу ворлд"" сделать неподдерживаемым без штата девопсов, дба, разработчиков и сетевых админов?🙈🤣",1
100198,"Ребят, кто знает нормальные отели на Чимгане в горах?",1
100200,Всем привет.  Может кто помочь с настройкой подменного ит на рабочий ноутбук?,1
100210,"Игорь, вычисляется.
+ когда на работе спросят почему она работает через VPN - что она ответит?",1
100235,Спасибо. А где его можно купить?,1
100262,"Ребят, а по опыту прежде чем снять на долгосрок, селиться лучше на недельку лучше в отеле? Чтобы регистрация была",1
100292,А что с Самаркандом для жизни? Как раз думаю на эту тему,1
100360,"Не понимаю, это ирония? Бывший профессор МГИМО не может заниматься придумыванием сказок? Если знаете, есть, например, такой профессор мехмата МГУ Фоменко.  Действующий наверное до сих пор. Так вот придумал так называемую новую хронологию, это типа альтернативная история где все верх ногами. И есть поклонники. Что-то типа секты на самом деле.",1
100443,У меня тоже) Не на вечер случаем?)) И где-нибудь из Шереметьева?) (Жду шуток про товарища майора =)),1
100461,"А откуда 3 млн? Возраст-то поднимают для срочной службы. Все почти, кто от 27 до 30, или уже служили, или не годны. Ну а прямо «волн» тоже думаю, что не будет. Скорее будут продолжать набирать понемногу без публичных заявлений.",1
100500,Это какие то новости для меня. А можно поподробнее?,1
100566,"А кто-нибудь покупал usdt с баксовой карты капитала, блочат ли карту? Тк сейчас не в Ташкенте, это критично. 
Там можно вроде у людей купить( p2p) можно вроде у самого бинанса, и вроде выгодней так.",1
100586,К вопросу о usdt. А кто-то продавал через бинанс(п2п) на карту капитала? (не блочат?),1
100626,"Кто знает, рынок Малека сегодня работает ?",1
100633,"кто знает в каком регионе стим доступен к покупке и установке майкрософт флайт сим? а то ""Данный товар недоступен в вашем регионе"" достало уже, а регион нельзя менять чаще раза в месяц",1
100661,"а смс от капиталбанка для подтверждения оплаты приходит сегодня? 

или они тоже отдыхают?",1
100669,"Добрый вечер!
Кто-нибудь летал Узбекистан-ОАЭ по российскому загранпаспорту, если билеты куплены на узбекский загранпаспорт? Дело в том, что узбекистанцам надо оформлять визу в оаэ, а по российскому без визы",1
100673,"Вот я также хочу попробовать- на пути туда при регистрации если спросят про визу показать российский паспорт. 
Только сомнение возникло про обратный путь - на стойке регистрации предъявляю узбекский паспорт, и если спросят почему были без визы в оаэ, то показываю российский, верно?

И второй вопрос - на погранконтроле даю просто посадочный талон и паспорт узбекский при вылете из Узбекистана и российский при вылете из ОАЭ?",1
100689,"Ребят, подскажите плиз, где вокзал ЖД ""Ташкент северный"" находится? Яндекс упорно Тшкент центральный показывает..",1
100694,"Всем Ассалам алейкум) посоветуйте где в Санкт Петербурге можно получить новую профессию в сфере it , полы мыть в офисе it компании не предлагать) хотим , пока есть время ,получить профессию начального уровня с возможностью заработка ,даже минимального для начала, с возможностью удаленной работы при условии нахождения не на территории РФ) о как ) Посоветуйте с чего начать, и главное на кого начинать обучение, что бы быть востребованным даже на начальном уровне? Может лучше не курсы а наставник из той же сферы?",1
100817,"Ну и отлично по-моему.
Разные конторы, расширяет кругозор и может поможет при решении абсолютно других задач в будущем
Ни это ли абстрактный рабочий ""опыт""?",1
100819,"Так что? Каждые три года менять конторы? И быть рядовым айти?
Надо расти не только как специалист но и по иерархии. А чтоб расти по иерархии надо работать больше на одну организацию! А тогда идёт застой по обучению основной специальности.

Замкнутый круг",1
100840,"Почему пугает? Тем, что она вытеснит программистов? :)

Программистов она не вытеснит кмк, просто программирование будет представлять собой не ""написать код, обращаясь к StackOverflow и гуглу"", а ""написать код, регулярно обращаясь к ChatGPT"". По сути это такой же фундаментальный сдвиг в программировании, как и при появлении интернета — когда больше не нужно было искать ответы в огромных справочниках, можно было задать конкретный вопрос в гугле и найти конкретное решение, которое изобрёл кто-то до тебя.

Но сами программисты никуда не денутся, просто частью навыков работы программиста станет ""уметь писать понятные для ИИ запросы"". Но, откровенно говоря, и сейчас ""уметь писать понятные для гугла запросы"" являются частью работы программиста, просто мы это не указываем в резюме почему-то.",1
