question,class,label
"Девочки, глупый вопрос...у ребёнка темпа высокая, она на груди висит (2.5 г), грудное молоко считается жидкостью? Ведь при высокой температуре надо отпаивать. Просто она может висеть на груди, а потом ещё попросить воды попить...вот я и думаю, ей мало молока может, раз просит воды",1,1
"Соседи, приветствую! Посоветуйте где заказать вкусные роллы? Кроме тануки, может есть прям очень вкусные",1,1
"Девочки, подскажите есть кто-то, кто бывал на Пангане? Как там в мае?",1,1
А че ты как Гитлер? С европы начала?,1,0
"Куда обращаться по этому вопросу? 
По гарантии делают, если приняли квартиру 1,5 года назад?",1,1
"А диагноз какой ставили? 🤔мы в роддоме лежали ночь под лампой, билирубин спал и нас выписали вовремя. Потом педиатр когда пришла второй раз говорит ребенок желтый и посоветовала организацию где дают в аренду лампы. Мы пролежали 60 часов под ней, в итоге билирубин упал но не до нормы,сказали мол типа до месяца все прийдет в норму. В итоге нам месяц и мы все еще желтые😕 переживаю с чем это может быть связано.. так как читала что физиологическая желтуха проходит до возраста 14 дней в крайнем случае до месяца..",1,1
"Может просто чем-то недовольна и рычит, может выражает общий эмоциональный фон, как вы сами? Попробуйте брокколи. Нам кабачок не зашёл (",1,0
На иврите можешь? 🙂🖐🏻,1,0
"Согласна, неоднозначно) каша которую я беру на завтрак в слате почти в 2 раза дороже😳 остальное плюс минус. а как фреш картой в интернет магазине пользоваться? Её номер где-то ввести надо?",1,1
"Девочки,а клыки могут вылазить с температурой 39,6°? Скорая сказала ( вызвала я ее при такой температуре ), что на горле налёт. А днём педиатр пришла, сказала зубы лезут и горло чуть красное, налёта нет ( кому верить🤷) У нас никогда не было температуры на зубы такой высокой, максимум 37° было. Вот теперь думаю,что это 🤔.",1,1
"А про антиоксидантные что-то может кто-то подсказать? Мне врач в России выписывал фомидан, это типа бад, но все происходило за два дня до вылета и я его так и не нашла в нашем городе, может что-то подскажете, что можно взять из таких препаратов?",0,1
"Здравствуйте,  девушки!!! А кто- нибудь к молокову Д.д. Обрашался?  Помог ли он?",1,0
"Соседи, поделитесь опытом. Сколько у УК заняло времени замена стеклопакетов (НЕ балконного остекления)? И подписывали ли вы акт передачи кв при первоначальной приемке или по факту замены?
Хотелось бы понимать хоть примерную статистику...",1,1
"Соседи!!!! 3-й корпус, 1-й подъезд, 6-й этаж, к сожалению номер квартиры не знаем, но сколько можно кричать и прыгать по квартире????? 
Вы для этого сегодня ходили по 5-му этажу и хотели обменяться контактами??",1,1
Сколько ты выпил сегодня? 😅,1,0
"Подскажите пожалуйста название вакцины от ротовируса)) мне наоборот про нее сегодня педиатр говорила, что первую в 3 мес ставить, и что вроде как не уколом, а капельки в рот капать, это она и есть?  Название не запомнила(((",1,1
"А есть здесь нормальные барышни, те которые не являются проводниками в мир волшебства? Нормальные девчонки от 25-35 лет, давайте дружить, может создадим ещё один чат😂",1,0
Я начало репортажа не видела. В машине репортеры дождя и кандидат? А что случилось изначально? Почему эта девушка так себя ведет?,1,0
"А сам автомомобиль и его удешевление? А страховка? А риски на разбить в хлам? Или на то, что подожгут?",1,1
Может написать заявление участковому? С приложением фото и подписями жильцов?,1,1
"Девочки, тут писали, что с мочевиной не надо использовать крем до 3 лет, купила молочко топикрем, намазала пару раз, а сегодня прочитала, что оно с мочевиной😱это критично? Нам оно сразу помогло и стоит недешево, жалко же:( искала информацию здесь, найти не могу(",1,1
а почему такую старую? или более свежее не поддерживается железкой?,1,1
"у Лора были? У сына так было, когда аденоиды воспалились",1,0
"как? поделись, вдруг кому пригодится",1,0
"Добрый день всем😊 скажите, где хорошие новогодние ёлки проводят для малышей? Нам 2,3",1,1
Добрый день. Кто-нибудь сталкивался с ковид+ у грудничка??? На сколько это опасно для них? Что предпринять в такой ситуации? Нам 10мес.,0,1
"Девочки, подскажите пожалуйста, ребенка 1,3 всю ночь рвало, воды попьет рвет, грудь пососет рвет.... Что можно дать, чтобы облегчить состояние ребенка? Сейчас жидко покакал",1,0
"Здравствуйте, кто делал малышам прививки от ротовируса? Где их ставят? Знаете телефон?) и со скольки их ставят?",1,1
"Подскажите, кто сталкивался!

У меня наши хеликобактер пиларри, назначили антибиотики. До этого два месяца пила железо и магний. Анализы показали, что эти показатели, как и ферритин стали даже ниже.

Но интересно, что фолиевая, кальций и д3 здорово поднялись.

Кто успешно пролечил хеликобактер? Оно того стоит? Обычно не пью антибиотики.. Посоветуйте..",1,1
"Почему? Носки/трусы/постельное белье просушил, они места не занимают на вешалке. Постирал футболки/брюки и повесил. Ускорение процесса",1,0
"Которая красным обведена? Просто я в прошлую пятницу хотел туда поставить, потому что было лениво делать круги ожидая место, а она не работает. И оранжевая тоже. В всяком случае у обеих шлагбаум забором закрыт был",0,0
"Здравствуйте. Ребенку 2 г. Назначили нормобакт. Открываю сайт аптечный. Там несколько названий этого препарата. Нормобакт, нормобакт Джуниор, нормобакт L, нормобакт аквабаланс. Кому-то прописывали, какой покупали препарат? Джуниор покупать?
А в продаже на сайте только аквабаланс и L",1,1
Вы с воздухом разговариваете? Шизик?,0,0
"Девушки, кто знает где купить пекарскую бумагу в чангу? Знаю где в убуде, но до Убуда ехать лень(",1,1
"Для напорной канализации - необходима труба от 40мм в диаметре.
👆 те трубы что на фото в несколько раз больше.

Что более чем подходит и для канализации в том числе.

Так что мешает таких труб понапихать до МКАДа? 🤔",0,0
"Повезло вам) мне швы выдрали перед выпиской, какой там 4 день по-моему это был после родов, и больше никто не смотрел, и кстати, я спрашивала, чем мне обработать шов? На их помощь можно было не рассчитывать. Мне сказали, ничем не надо",0,0
"Здравствуйте. Девочки, есть куль детских вещей в хорошем состоянии от 2 мес до полугода (слипы, кофты, ползунки и т.п., тёплый конверт на зиму с овчиной и т.п.) (б/у). Не подскажите, куда можно отдать? Или может кому-то нужно? Напишите в личку, пожалуйста) скину фото)",0,1
"Девушки, спасибо. сколько по времени длится представление? и мотоциклы выступают в самом начале или под конец",0,1
"Девочки, скажите, в два года мочу на анализ у девочки сдаете как? С горшка собираете или еще в мочеприёмник?",1,1
"Мммм а собственно в чем именно проблема на данном фото? Кому-то мало места на пешеходной дорожке? 
Опять же, не подумайте ничего, я свою машину паркую под землёй, просто интересуюсь...",0,0
Вам бы в сад перевестись где ясли есть. Я как понимаю вы хотели осенью в сад пойти но в этом саду нет яслей? просто не факт что попадете в донабор,0,0
"А с жильем как? Летом ездим на обум, на месте подбираем жилье, зимой так прокатит?",1,1
"Девочки, где годик отметить? (( Хочется на природе, но боюсь с погодой. Детские комнаты не интересны, т.к. , видимо, доча одна будет из детей, одни родственники. Может есть варианты с беседкой где можно свалить в помещение?)",1,1
Как вы видите мое имя в профиле? Я не понимаю. Меня зовут Лиза,1,0
"Доброй ночи. И так, у нас привет из праздников, мою старшую рвет. Педиатр назавтра, но как облегчить симптомы? Или просто водичкой поить? Старшей 4,5, вырвало три раза за день.",1,1
"Девчонки, всем привет, кто-нибудь здавал неинвазивный пренатальный тест при беременности? В какой клинике, посоветуйте, плиз.",0,1
Можно я буду к вам в гости по-соседски ходить - фотки для ИНСТАГРАМА делать с рассветами и закатами? 😂,1,0
А разве можно? Если российские ставили?,0,0
"Вы сами через интернет заказали или под % через перекупов? Вот всегда меня интересует этот вопрос, хотя я давно работаю и с Икеей и ездила туда не раз сама ))) сейчас мелочь под % заказываю через СП, но крупногабарит у них невыгодно",0,0
"Девушки, кто-нибудь покупал малышам из дерева грызунки, покрытые маслом? Что думаете о них, Не могут занозки появиться от грызения?",1,1
Он так хорошо помогает? 🙄,1,0
А кто-нибудь знает почему сейчас некоторые входы в дома очень празднично оформлены и рядом обычно миграция балиек с дарами? Это свадьбы? Или же просто церемонии?,1,1
Это стоимость за 1 вакцину? Вместе с самой иньекцией? Не будет именно у них или в принципе?,0,1
Добрый вечер. Кто увеличивал губы? Сколько это держится? Вам понравился эффект?,1,0
"Тогда да, а почему на пляж не поедете? Много мест безлюдных на буките",1,0
Сатана? ты заказала с алика?,1,0
"Добрый вечер, подскажите кто нибудь принимал вакцину ""ротатек"" позже 12 недель от рождения? Можно ли?",0,1
Получается я могу поставить ревакцинацию пентаксима а потом еще полео каплями сделать? Потому что полио указано 2 ревакцинации.,1,1
"А вам сколько?  Нам 5 мес. Сказала, главное чтоб 6-8 недель после родов прошло.",1,0
Пешком? А ты с кем?,1,0
Сам то че нагнитаешь? Ты ж против фейков. Ну были учения и были,1,0
"А чем лечились? Сколько в итоге проболели? У нас до этого 2 недели была темпа 37,5 мы как раз обследовались на Гагарина, ничего не нашли. И вот там видимо вирус ещё подцепили и на след день после больницы 40!",1,0
А возраст какой ребёнка? На авито много,1,0
Тебе все равно? (((,1,0
Куда документы подавали?  Я думала уже отменили выдачу участков за третьего ребенка 🙈,1,1
"Добра значит всем, ага ага. Привет. Как жизнь молодая? 🙂",1,0
"Девочки, скажите пожалуйста, где в Убуде можно пофоткаться. Кафе на рисовых террасах работают? Тирта Эмпул, лес обезьян ...? Что открыто?",1,1
И что нам это даст? Все равно разрыв большой,0,0
"Девочки, поделитесь опытом, какими солнцезащитными средствами пользовались для совсем мелких детей? (1-2 месяца)",1,1
"Как вариант Пак? Были у психиатра в 2,8. Сказала ничего не делать, ждать. Если только к логопеду. С 3х лет, молчит только когда спит))",1,1
Как так врачи не усмотрели или парень не смотрит новости? Вот и жалко и поругать хочется! Вот нафига принимал ибупрофен!,1,0
"Блин, а надолго они закрылись, не в курсе? Я как раз сегодня хотела им отнести вещи...
Диана хорошая химчистка. Про перекресточную не знаю, правда, не пользовалась. Я 8 лет химчистилась в жулебино на ген.кузнецова (по другую сторону от перекрестка). Оч довольна. Чистят быстро и хорошо. И по соцкарте москвича скидка.",1,0
А фенистил можно? 😬,1,0
Девочки где хороший шоппинг по адекватным ценам ? 😊,1,1
"Так, а кто взрослый, кто за ритмы в семье отвечает? На дорогу же вы его не выпускаете, если ему хочется. 
Есть правила в семье - ночью все лежат в кроватях, даже если не спят.",0,0
"Добрый день! Девочки, подскажите, что делать?! Доче исполнилось 3 года, а садик нам так и не дали( большинство в нашем жк получили места. И не факт что дадут. Были 54 в очереди, остались 13 в очереди. В сад звонила, сказали что набирают 2 группы по 34 человека.В частный сад пока не позволяют финансы. Что делать? Куда идти?в департамент?",1,1
Кому нить присылают это? Закралось подозрение что это глобальная рассылка участникам чата,1,0
Зависть 😭 и душевая отличная! А где перегородки брали? 😳,1,0
Не смогла им дозвониться кстати. Что у всех с телефонами 🤔? Или там по часам?,1,0
"Девочки, доброе утро!
А кто-нибудь в магазинах встречал кинзу ? Я только петрушку вижу. Мне внимательнее смотреть или ее тут не водится ?",1,1
"Всем привет, где можно сделать рентген поясницы? Может есть проверенные места?",1,1
"Добрый вечер 🌆 нужно поставить уколы внутривенно, кто нибудь знает в какой клинике можно сделать в районе Чангу/Семиняк? Напишите пожалуйста в ЛС",0,1
А в интернете чего не учишься? Там хоть бесплатно можно учить,1,0
"Да ладно? Когда женщину называют ""нагулявшей"", а родить не умеющей,это по Вашему норма? Мда...((",0,0
сколько там стоит?  за день всех?  телефон не подскажете?,1,1
"А вот если гормональный, то это сильно плохо? Или иногдп можно, типа?",0,0
Папайей ребёнка сможете накормить? Она хорошо слабит,1,1
А кто вам мешает купить квартиру в ЖК бизнес класса? С огороженной территорией и хорошей отделкой? Вы совсем не видите связи между стоимостью жилья и качеством?,1,0
"Добрый день. Существует ли какое-то действенное средство для обуви, что бы ее очистить? Пена может-быть. Какая марка хорошая? Спасибо 🙂🌷",1,1
"У меня вот коронка старая слетела и я не знаю что делать, куда бежать. С культей долго ли проходить можно? И думаю что в ближайшее время тоже начну искать стоматологию с протезированием...",1,1
"А мой был с другом и трансвестит извинялся, подумал они пара😂😂🤦🏻‍♀️ короче может к ней лучше пришьем пуговку, что б не повадно было? 😂",1,0
"Доброе утро
Подскажите, пожалуйста, ребёнку сегодня 3 месяца, но совсем не держит голову. Если упирается на локти, то тянет вверх, стоит ручки развести опускает☹️
На животик выкладываю, но он не очень любит лежать на животе, капризничает
К кому в этом случае лучше идти? К остеопату ? Или отдавать на массаж?",0,1
"Здравствуйте, скажите, пожалуйста, сколько по времени длится период выпадения волос после родов? Анализы в норме",1,1
"Где на Буките лучше купаться? Чтобы дно было песочным , а не в камнях?!",1,1
Девочки добрый день. Откликнитесь кто кормил грудью рёбенка при наступлении новой беременности? Что советовал гинеколог?,1,1
Подглядывали? :),1,0
"Уже думаю про возвращение. Меня там начальница вечно гнобит, никак не могу к ней подход найти. А до самих родов никаких выплат беременным нет? Правильно? Уже после рождения ребенка на что то можно рассчитывать?",1,1
"Чего хмуритесь, Евгений? Присоединяйтесь к Оле, она на пляж идёт 🙂",1,0
в чем они странности то ? ),0,0
"Вот я стала остерегаться теперь и остеопатов и мануалов, даже если у них медобрахование. А про Вагина хорошее говорили, хотела к нему попробовать, и сына тоже... Только вот думаю как именно, сыну теперь 2,5...как уговорить? С ещё одним взрослым идти, чтобы за 1 раз?",0,1
"А ещё вопрос, они с какого то определенного времени делают тесты в аэропорту? Или 27/7?",1,1
"Девочки🍪🔥 Плиииииз, у кого есть миксер на завтра!? Очень очень нужен! Чангу/Семеньяк.",1,1
А где именно стоять будете? На пляже?,1,0
"Ты уже? Подотри попку, как мама учила))",0,0
"У вас есть дети, которым скоро необходимо идти в сад? Видимо нет. Иначе вы бы знали что бюджетных мест в частных садах выделяют 1, максимум 2 группы по 30 человек. А очередь туда превышает 300 человек. Вот и посчитайте к какому году ваш ребёнок сможет попасть в это сад... а на платной основе стоит 30к в месяц. Не думаю что в ОП заселились одни миллионеры, которые помимо ипотеки могут позволить себе сад за 360к в год... и это только на одного ребёнка..",1,0
А что по броне? Просто тоже хочу за воина поиграть,1,0
Можешь организовать перемирие? Я с другого аккаунта могу разбанить. Сейчас вот легко убрал,1,0
И что? Я спать короче! Падре обрадовал! Сладких всем!,0,0
Что у вас произошло до этого? Кожные проблемы стоит рассматривать с двух сторон - физической и психосоматический.,1,0
А ещё? По типу корабля,1,0
Если как ты рыбку ешь? У меня осталось. Отправил в иститут культуры изучить поведение примадонны,1,0
"Соседи, кто делал в ванную мебель на заказ, будут рекомендации? Благодарю 🙏",1,1
"Ого... как наверняка больно было😢 Какой возраст был тогда? Стоматолог как смотрел? с криками? Мы просто к стоматологу ходили только когда ""0 зубов"" было (как в карте записали😁)
Да, можно было бы подумать, что опухшая была, но десна на 3хдневном фото прям такая же была, как и над другим зубом, и в целом она выглядела так же, как и до травмы...",0,0
"Нет, я одна полечу с дочкой. Подскажите, пожалуйста, а в автолюльке я могу с ней в самолёт зайти, а потом убрать куда-нибудь и взять на ручки? Я так понимаю, что у меня будет рюкзак и билеты в руках, не совсем удобно ещё и дочь на руках держать.",1,1
"Собаку, вроде, Лабрадор, никто не терял? Около 3 корпуса ходит уже второй день.",0,1
"А, да? Моя мама говорит, что дочь будет у воспитателя грудь щупать😬😬😬",0,0
Это что за драндулет? Кобра какаято?,0,0
Что за реклама? Тут же нельзя 🚫,1,0
А это какой фед. закон? Что до 3 должны платить? Я такого не знаю.,0,0
"Всем привет, кто - нибудь хочет на малышковскую ёлку 23го в среду 11? Подробности  в личку скину",1,0
"В сарме может стоит посмотреть? Мне демократичными цены там показались, да и по качеству вполне достойно",1,0
"Девочки, кто сталкивался, что делать. У дочки второй день температура 37.5, сегодня голос сел, лающий кашель.
Прочла что это симптомы ларингита, а он опасен стенозом гортани... Страшно, впереди ночь...
что можно дать, чтобы не допустить? Или сразу в Матрешку ехать?",1,1
"девочки, посоветуйте  хорошего взрослого гастроентерога? есть у кого- нибудь положительный опыт лечения хилар -пиллари?",1,1
Ну и почему он не меняется у меня? И не только. Гугли это проблему и читай форум врт,0,0
"Девочки, у кого есть магнезия? Я так понимаю та что в балибуде не подходит для приема внутрь😞",1,1
"Был сейчас в орандже посмотреть что и как. Настроение прям поднялось. Подскажите, а с детскими магазинами всё ещё беда? Где-то рядом есть детский мир или что-то похожее?",1,1
А может я высокоинтеллектуальный Мегамозг? Я же все таки понял все те термины которые вы употребляли,1,0
много? просто ты нубик)))),1,0
А ты чего? сдала очередной экзамен?,0,0
"Подскажите, завтра с красным глазом у ребенка до года куда срочно можно обращаться? В матрёшке через травмпункт или через приемный покой?",1,1
"Девушки, как бороться с пигментными пятнами на лице? Ежедневно перед выходом на улицу пользуюсь ла порше посай 50, а их все больше и больше",1,1
"Девочки, кто знает аптеку или контакт, где можно купить лекарства без рецепта? 
Или у кого есть Алпразолам или на крайний случай Атаракс?",1,1
"Девочки, на нас снизошло счастье в виде первых прорезывающихся зубов! Чем помочь малышу? Мается, бедняга...",1,1
"8я советская? У меня туда бабушку увезли,  говорит что в полупустой палате лежат,  с ковидом",0,0
"Дмитрий, добрый день. Что теперь надо делать? Обратиттся в Аварийную службу Котельников? Надо залепить трубу",1,1
Девочки! Где хороший антицеллюлитный массаж на бату болонге? Чет мне нигде не нравится,1,1
"Вы про лепку из глины? Как раз на этой неделе вроде планируется, могу ссылку на группу скинуть, если интересно",0,0
"Девушки, доброго времени суток. 💫
Я занимаюсь продажей женского нижнего белья, и купальников в Украине. Ассортимент очень большой, кружевное , БЕЗШЕВНОЕ бельё, комплекты для сна. Красивые купальники, производитель Венгрия, Польша, Румыния, Словения и другие Европейские бренды. 

Прилетаю на Бали 1 Января. Может кому-то, что- то нужно? 💗
Если  Вы не можете найти подходящий размер, цвет, качество на острове. 🏝Обращайте, я могу Вам привести ! 
Пишите в личку, могу бросать фото, что конкретно нужно❤️☀️🤗",0,0
"Девушки, кто-нибудь знает где купить краску для бровей? Или хну?",1,1
Активный кот - высоколетящий кот? :),1,0
Что чо? Обоснуй то что написал выше,1,0
Вы кого ищете? Или что то предлагаете?,0,0
А как же ключ карты на этаже? С чего вы вообще взяли что кто то пойдёт вламываться в квартиру,1,0
"Погодите, кроме посадки дерева, осталось выяснить, родил ли он сына и построил ли дом? 😊",1,0
"Девочки, привет:) кто знает, кто это такой? На 4 день начало чесаться, припухло",1,0
"А поделитесь, пжл как проходит исповедь? Куда обратиться надо? В какие дни и время?",1,1
"Всем привет! Подскажите, пожалуйста, группы с простыми и вкусными рецептами на каждый день. Что готовите семье? Раньше как то в этом не было проблемы, теперь круг общен сильно сузился, уже надоело голову ломать. Я какие то дурацкие группы нахожу, там в ингредиентах то лобстеры с королевскими креветками, то маракуя с ногой слона)",0,1
"Я запрещала ребёнку болеть, так достало безденежье, я посадила его перед собой и сказала, что болеть сейчас ни как нельзя иначе мы умрём с голоду. Был крик души прям. Сказала, потом подумала что я конечно дура. Незнаю совпало или нет, но сын и правда ходит здоровым, правда когда побежали сопли в это небывалое тёплое лето, он спросил мама и что мы теперь с голода умрём? И я убедилась что я дура что так его напугала.",1,0
Так а забеременеть можно говорят и без месячных на гв? Или я гоню...,0,1
"Будет. Это неизбежно. Но если Вы будете ещё по этому поводу себя накручивать, малыш будет чувствовать Вашу тревогу и недоверие к врачам и к его переживаниям прибавится ещё и Ваш страх. А Вам оно надо? Нет. Изменить ситуацию можете? Дома лечить можете? Если нет, то лучше всего успокоится и ответить  себе зачем малыш в больнице, почему он без Вас, что Вы можете сделать для облегчения его пребывания.",0,0
"Я за то, чтобы сменить УК, кто ещё за? Куда нужно прийти и подписать чтобы убрать от кормушки этот пик комфорт? Где осс? Куда мне как собственнику прийти и подписать?",1,1
"Пусть это будет взаимно, а так получается ваша политика двойных стандартов, точнее всё гребу под себя. А когда на это проститутство отвечают, начинаются визги, призывы кикнуть его к чертовой матери. И это называется высокой культурой быта? Лицемерие.",1,0
"А что за фильм? Триллер? Если да - напиши название, пожалуйста, обожаю триллеры",1,0
"Девочки, доброй ночи всем, скажите пожалуйста, у дочи темп 38,3 соплёй, кашля нет, в общей картине чувствует себя нормально, не гуляли, но помылись вместе, скорее всего когда уже была темп только я не заметила.. Что делать? Сбивать? Или много гв и пусть спит?",1,1
"Девочки, привет ! Подскажите пожалуйста как вы тут загораете ? Может какие-то классные масла посоветуете ? Не ложится загар и все ... не знаю уже что делать (",1,1
"А это какой этаж/подъезд? Буду стороной обходить, чтоб не нахамили)",0,1
"Может ещё помолчать для вас сэр? Нам похуй что вы прикрываетесь тем что ты занят, иди нахуй слитый бот без аргументов стрелочник из канавы",1,0
"Девчонки, где есть ремонт обуви в чангу? Поиском пользовалась, ничего внятного не нашла",1,1
"Соседи, привет, давайте соберёмся 1 или 2 мая (решим) с утра, на площадке, я проведу спортивную тренировку (сначала разминка, потом покачаем руки, ягодицы, спину, все будет в вертикальном положении, без ковриков) 
В 10 утра.
Что скажите? 
На часик.

Не убивайте, если инфа не супер важная)",0,0
"Девочки, планировала остановиться на восточном побережье, но близость вулкана пугает. Стоит поостеречься и ближе к Денпасару поселиться или не так это все страшно? Есть кто-то кто жил в декабре на Бали во время извержения? Как тут было?",1,1
Вот и спрашиваю. Можно или нет? отдельно понятно. Тащить ещё один тулчейн не охота.,0,0
"‼️‼️‼️
Сын проснулся и рыдает, держится за шею, как будто стреляет. То успокаивается, то опять за шею хватается. Что это? Отлежал? Продуло? Уже полчаса не проходит. Отвлекла на мультики и пирог. Что делать? При этом до этого в 6 утра просыпался пописать, все в порядке было",1,0
"Девочки, привет! Ужасно тормозит инст второй день, у кого тоже так? Андроид, интернет дом ру, в браузере все летает",1,1
"Мы йокосан используем, у этих мягкая поверхность? На ночь хватает? Йокосаны прям очень хорошо впитывают, и поверхность как кремовая на ощупь",1,1
"Мамочки подскажите, похоже на лишай на ножке? Ребёнку год и 2 . Контакта с животными вообще не было, вообще буду врача вызывать, но хотелось бы послушать кто что скажет",1,1
"Скажите, есть кто в Сануре, кто делает разные красивости? Шугаринг, ногти аппаратом, волосы, может ещё что-нибудь полезное)))",1,1
Это как? Просто что вы беременны и не работаете при этом?,0,0
А в чем актуальность КС? Ты хоть понял что сморозил? Актуальность ламповой казуалки??☝️😂,0,0
Девочки подскажите где коврик для йоги купить недорогой? Или может вы свой хотите продать? Мне нужно штуки три,1,1
"А что объяснять человеку, если он ничего слушать не хочет? 🤷🏻‍♀ Остальные, кто также ей помогал, сидел, выхаживал её, тоже огребли по полной...",1,0
"Девушки, добрый вечер. У ребенка ветрянка. Начала жаловаться на ухо. Недавно перенесли отит. С утра начала капать отипакс. Матрешка же не принимает с ветрянкой? Куда обратиться за лор помощью? В инфекционке вроде нет лора",1,1
Тонзилгон вместо миромистина? Нам врач его предложил использовать,1,1
Девочки. У всех вайбер нормально работает? ?не открывает вообще картинки. ..,1,0
"Девочки,  а что подрозумевается под льготниками?  Это мамы одиночки,  или малоимущие,  или как?",1,1
Родидились доношенные? На имя своё ребенок отзывается?,1,0
А так можно было? Ну с ума сойти. А что за еда? Как для локалов или для русского желудка тоже не опасна?,0,0
"привет, девочки. вы не знаете что делать с вросшими волосами? неудачно сходила на эпиляцию. прям много (",0,1
"Выглядет пустовато, посоветуйте что ещё можно добавить из декораций? Или что ещё изменить?",1,1
"Девочки,кто-то идёт на супер мун пати в акашу и на девичник 17.06 или сегодня в парадизо на экстатик? Пишите в личку, пошли вместе))",1,0
"Подскажите у ребёнка 4 мес. с рождения под глазом белый жировик, пройдёт ли он сам? Или все таки нам к врачу нужно? У кого такое было?",1,1
как вышли из ситуации? обратно переоформляли?,1,0
Друзей нет? Просто к слову,1,0
27 звезд за ночь - это нормально? Как будто шанс покдрутился,1,0
"Девушки, подскажите. У меня почему то пособие путинское не высвечивается на сайте ФСС. Хотя я его еще месяц назад получила. У вас такое было? А губернаторская выплата тоже там находится? Где ее посмотреть выплатили или нет? Пришла сумма, не могу понять за что.",1,1
"Кстати, а камеры в лифтах и при лифтовых холлах во всех корпусах отсутствуют? В первом корпусе камеры только на выходе и между двумя дверьми стеклянными, вроде больше нигде я не видел...",0,1
"Снова вырвало. 
Позвонила в скорую, чтобы спросить что лучше сделать.
Они приняли вызов и сказали что сейчас приедут.

А если нас в инфекционку увезут?  😳😭",1,0
Я бы сразу пошла если бы была такая возможность и остеопат проверенный. Выделения не смущают? А малыша с кем оставить?,1,0
