question,class,label
Может есть те кто лечит аденоиды 2ой степени у ребенка 2.5 лет? Врачи какую-то ахинею выписывают...,0,
А как быть с оконными блоками на лоджию? Очень много кто объеденил,1,
Не сцеживаешься ? А так в бутылку нацедила и пошла на целый день ☺️,1,
"Обработка не опасна для людей и детей? Просто даже аптечные спреи для обработки одежды от вшей, не безопасна для людей, нужно выжидать  время, чтоб использовать.",1,
"Интересно,если я не хочу,могут выдать без кода или нет? Получается наводишь на него телефоном,и все о ребенке знаешь? Или как,расскажите?",1,
"Добрый день! А лесная земляника уже поспела, может кто вкурсе? В какую строну ехать за ней?",0,
И вот ты админ рейдерского чата? Ты,0,
"Девочки,скачок роста есть в 7 мес? Как у ваших деток с вечерним сном? Не могу уложить уже 1,5 часа..спать хочет,но не ложится ни в какую! Хотя время бодрствования уже большое..Может ребёнок в таком возрасте перейти на два сна? Или это бури магнитные?🙄",0,
"Сейчас опасно планировать отпуск к морю, сегодня в России больше 13 тыс. заболевших коровавирусом, как бы опять не посадили на карантин((
Заграница тоже в любой момент может ввести ограничения 😷 и отпуск сорвётся.
Чем Вас не устраивает озеро у 5-го корпуса Оранж Парка? 😉",0,
"Как нашли выход в таких ситуациях в итоге? 
Поделитесь пожалуйста опытом 🙏

У меня сейчас сильное переживание за сына и за себя 😭",0,
"Девочки, привет! Может кто знает, где продаются вейлы? Или может кто продаёт?",0,
"Ну а что..? Должно стрельнуть.. Лазурный берег, буржуйки с салом, чьи мужики смотрят куда попало лишь бы не на них.. Она через год вертолёт купит если по уму возьмётся..",0,
"Кириндас? Записались вот мы к ней и чето тоже не спросила чем делает. Но нам вроде все идет, посмотрим на результат)))",1,
"Лелап? Корень валерианы 250 мг, масличные семена мускатного ореха, 115 мг, корень элеутрококка/женьшеня 100 мг, корень полигала 135 мг.",1,
"Детский сад!
Подскажите пожалуйста, модно ли встать в очередь в разных районах города? Мы с мужем работаем в центре города, сами живём в свердловском районе, управление ГЭС. Хотелось бы устроить малыша в центре города в сад, т.к. пока с работы доедешь за ребёнком, сад уже и закроется. Но могут ведь и отказать нам? Поэтому хочу ещё и на районе попробовать встать в очередь... Как быть? Прописка у малыша свердловского района.",0,
"Девушки, добрый вечер, подскажите сколько держится температура у ребёнка при орви ? Заболели первый раз ((( ребёнку 1.3 С субботы 38,5-39, днём не сбиваю ребёнок вообще бодрый, бегает, играет, на ночь сбиваю, в первую ночь до 39,5 поднялась, больше не рискую, педиатр была сказала горло красное, ребёнок не кашляет, крайне редко может пару раз кашлянуть и соплей нет 🤷‍♀️",1,
"Девушки, что это может быть? У меня с утра вылезло, под грудью. Вроде никто не кусал. Не чешутся, не болят",0,
Фотка у Валеры без коня есть? Или это одно целое..,1,
"Привет! Ребят, кто-то прилетал в Индонезию в последнее время с медотводом? Пускают? Может у кого есть знакомые, которые прилетали с медотводом. (китас есть)",1,
"привет, девочки. вы не знаете что делать с вросшими волосами? неудачно сходила на эпиляцию. прям много (",0,
"Как вырубить пожарку? 1,5ч орет невозможно",1,
"Я тоже склоняюсь к тому чтобы подождать, но вот как быть с Пентаксимом? У нас уже 60 дней прошло после 2-й прививки.",1,
"Девочки, а где купить скраб для тела? Может кто-то где-то видел. Я нашла в местном магазине натуральной косметики, но там от скраба одно название. Несколько гранул там, как гель для душа 🤷🏽‍♀️ хочется сахарный, или кофейный",0,
"А повторение будет? Скажем в середине декабря, или после 10 числа?",1,
Зачем? И так хорошо дрель слышно.,1,
"Ты, наверное, окна не открываешь неделю подряд? :) Если я не прав, то прям завидую :)",0,
Странно. Чел постоянно выкладывает сборки на 4пда. Неужели они кривые? В моем понимании раз чел делает сборку сам то понимает что нужно делать,1,
Кто может помочь с принтером? Объявления напечатать.,1,
"Девушки, добрый день! Нужен совет) дочке 2.4, спит с нами, на ГВ, своя кровать это элемент декора, не больше😂 в 1к квартире места мало, вот думаю может разобрать нафиг её кроватку, раз она в ней не спит? Одно время кровать была складом игрушек, я разгребла этот склад, сказала дочке, что в кроватке можно спать)) некоторое время дочка залезала в кроватку и делала вид, что спит, но это игра, спать она там не хочет... Может дорастет и сама захочет в кроватку, а пока убрать её? Как думаете? Может был подобный опыт?) Была мысль приставить её кроватку к своей, но сейчас в нашей квартире это невозможно, может быть перестановку если сделать, то получится..вот на знаю как поступить",0,
Нагулялась хоть сама ? Или доктор на велике катал :),1,
"Девчонки, привет! Кто-нибудь пользовался расческой выпрямителем? Ищу хорошую",1,
"Девушки, кто нибудь знает где можно купить цикорий ? Желательно в Улувату",1,
А вам по какой причине его прописали? Еще и на месяц??,1,
"Подскажите, какое лучше брать авто кресло? Сейчас нам 5 месяцев, 8 кг, люлька уже в притык,правда одежда будет легче, пару месяцев может прослужит еще люлька) брать кресло с 9 кг до 36 или с 0 до 25?) как практичней, удобней?",1,
"Всем привет, кто нибудь может посоветовать хорошего лора? Кто может прочистить ухо.",0,
"Интересно, если жителей Антарктиды называть пингвинами, они обидятся? 😂",1,
Какой самый бесполезный предмет? Я думаю что пушка с гелем,1,
"Как на консультацию? Я пробую на подачу документов в разделе скмья и дети, всегда пишут, что на ближайшие 10 дней свободных записей нет. Или вы по телефону?",1,
Поделитесь пожалуйста мнениями. Вопрос по поводу стульчика для кормления: Лучше взять с перегородкой между ножек или достаточно ремней? Перегородка неудобной смотрится. Или ремни  еще неудобнее?,1,
А сколько из них умерло из-за отмены операций? Сколько умерло из-за повышенной стрессовой нагрузки от потери доходов и истерии свидетелей ковидлы? Сколько умерло от снижения качества медпомощи или совсем ее отсутствия?,1,
Что эт за ава у тя? Ты мероприятия разные ведёшь?,1,
"Знаете, что меня больше всего добивает в 3пк? Лестница! Это же детская поликлиника!",1,
А у ребенка были водяные пузырьки? Это я уже читаю о ветрянке...,1,
"А если что-то из высшей математики, интегралы какие-нибудь? 🤭 Мне уже боязно 🤔",0,
"Вы про кладовки в каких корпусах пишите, 1-5 или новых 6-11...? Спасибо",0,
"А где находится соц защита,по Свердловскому району?  Конечно надо узнать.  В мфц они или не знают или делают вид",1,
"Какая механика удара? У зенита меч идёт по дуге хоть через весь экран, а с прицелом дальше, когда архалис это просто изменённая анимация оружия ближнего боя",1,
А чего там? Толпы?,1,
За что спасибо то? я же не навсегда нахуй иду.,1,
Это она вам так сказала? А кто кстати оплачивал ей ремонт?,0,
Чаще надо было? Я что-то и не задумывалась. У Григорьевой на горького стояла. И то просто замеры делали и анализы смотрели,1,
"Привет! Есть кадровики со стажем? На работе непонятная ситуация происходит, беспокоюсь за свое место. Проконсультируйте, пожалуйста🙏",1,
"Мамочки подскажите пожалуйста хорошего массажиста и специалиста по ЛФК? 🙏🏻 Ребёнку 3 месяца. Плохо держит голову лёжа на животе и все время смотрит в правую сторону на животике. И нет попыток к перевороту. Если есть в Инстаграмме, то можно ссылку?",0,
Девочки добрый день )) скажите пожалуйста откуда вы берёте или брали инфу по первому прикорму ? Как что и сколько по граммам вводить )) если не сложно поделитесь ),1,
"Почему же? Вы не видели проект, который готовила инициативная группа?",1,
"Девушки Привет. 
Возможно из вас кто-то меняль модуль( экран) на айфоне? Поделитесь, пожалуйста, контактами 🙏
Телефон разбился и живет своей жизнью 🥲",1,
Тебе сложно найти компашку с таким прекрасным видом ? Что-то я не понимаю :) ты если выйдешь у тебя очередь будет из ВИП персон :),1,
Вовремя - это когда? Как нужно было среагировать?,1,
"Девочки, у кого детки на гв около 1,3 расскажите, поделитесь,, чем кормите перед сном? За сколько едите? Как едите сами на ночь? Как потом спите?",1,
"А кто нибудь  знает как пособие по безработице выплачивается? 🤔 Подала заявление 10.04, через 2 недели пришла сумма 4500, но посчитано пособие по 12 с копейками. И вот уже 14ое мая прошло и тишина... Или мне в конце месяца должны за полный месяц заплатить?",1,
"Тоже мальчик? Йокосан точно брать не буду, везде ужасные отзывы про них:)хаггисы наша попка не приняла🤦🏼‍♀️",1,
"Девчонки, кому при беременности выписывали тироксикан пить ? Какие анализы были.",1,
"Т.е. опасную для общественного здоровья конспирологию разводить можно, а безобидные шутки нельзя? :)",1,
А про коронвирусные вам что сказали? Вы их указывали? Они же не учитываются?,1,
"Девушки, никто не ездил недавно на батур встречать рассвет? Сколько стоит взять гида у подножья? Знакомые сказали 100-150к, гугл пишет минимум 35$, какая информация верная?",0,
"В месяц нужно мед осмотр пройти, подскажите, где и за сколько можно пройти платно? Кто-нибудь знает, наверняка)
Чтобы не сидеть в очереди в поликлинике)",1,
что... что с фоном? я что-то пропустил?(либо дорога построена выше уровня нижнего ада?),1,
А сколько запор? Вы на гв? Ребенка тревожит? Массажик делали?,1,
"Ну вот, так стресс или наркоз?? Я про зубы;))",0,
"А адрес не подскажешь, Юля? Я в обувных не видела. Может летом не продавали конечно",1,
Ну вот это я сегодня благодаря тебе и узнала) а куда она будет вести? Типа сосновую разгрузит и все котельники по ней домой будут ехать?,0,
зачем так сразу удалять? я дочитать не успел😁,1,
"Да это стремно, может сказать этим грузчикам, чтоб перепарковалм свои телеги куда нить? Или выкатить на помойку.",0,
Привет 🙋‍♀️ что нужно? Пишу в ЛС,1,
"Как думаете, будет интересно пообщаться с Натальей здесь, в чате, в виде вопросов и ответов? Есть вопросы по поводу массажа малышам и мануального вмешательства?",1,
"По поводу ""именно этого достойны"" Вам не кажется что вы уходите в демагогию? Да. Именно этого достойны. Я сам ношу носки с садовода. И точно знаю что носки по 20 рублей у них такие же (не похожие а абсолютно те же самые, в одной куче не отличить) что и носки из большинства тц которые там толкают по сотке. И с остальным барахло примерно так же. Ровно то же но без переплаты за бренд. Некоторые москвичи в первом поколении видимо несколько оторвались от реальности. Но в регионах одежда с садовода это именно тот уровень на который зарабатывает большинство.",0,
"Девочки , поделитесь, пожалуйста : кто ездил с детьми 2-3 года отдыхать- купались они в бассейнах при отелях ? У меня сомнения чтобы не подхватил ротавирус какой .",1,
"Девочки, привет ❤️
Кто-нибудь сталкивался с выпадением волос на Бали? Какие витамины или средства могут помочь? 
Благодарю за ответ 🙏🏽",1,
"Здравствуйте, ребёнку 2,7. Рвота, других симптомов нет. Было у кого-нибудь такое? Есть ли необходимость везти в больницу или можно ограничиться домашним режимом?",1,
Вы думаете без приборов он сможет глаз осмотреть? 🤔,0,
как скрафтить любой йо-йо после деревянного? ахах,1,
"У вас же изжога была? И горло болело. Вот и пишет, что рефлюкс - заброс содержимого желудка в пищевод",1,
"Всё таки тоже КС 😔. А после экс можно самой родить или уже нет? У меня тоже было экс, переживала по этому поводу,а потом как-то отпустило. Второго хочу сама родить. Хотя о чем это я, сначала нужно забеременеть🙈",1,
"Девушки, может кто то посоветует фотографа? Хочу на год дочке фотопрогулку , всех пересмотрела, не могу найти ничего по душе. Хочется чего то максимально простого,душевного...",0,
"Привет всем, подскажите достойного гинеколога на Бали, слышала что в австралийских клиниках хорошие, есть кого посоветовать? Благодарю !",0,
А зонт или жезл или копье подходят? Или не,1,
"Девочки срочно нужно ресницы , кто делает??? УБУДЕ 🛠🛠🛠🛠🛠",1,
"А у какого врача вы были? Просто я сначала была у Эка Виджая и он вообще не заморочился. Не сделал осмотр, выписал просто что-то на основании устного моего рассказа. Ничего не помогло. Потом поехала к врачу Хая Харарет. Она и правильные анализы назначила и осмотр сделала. Очень важен конкретный врач.",1,
Это что ? Цена и эффект? И сколько по времени/раз,0,
"Подскажите, а как можно отказаться от тв антенны? Не хочу платить за нее",1,
"Девочки , всем привет ! 
У кого есть левомеколь ? Очень срочно нужен 
Как я понимаю в Индонезии нет аналога в аптеках",1,
"Девочки, здравствуйте! Ребенку 9 месяцев, сидит и ползает примерно с 6 месяцев, сел сам, замечаю что постоянно сидит с круглой спиной, как будто прям на копчике, может кто то сталкивался с такой проблемой? Как укрепить спинку? Или может посоветуете грамотного массажиста🤔",0,
"Девушки, такая ситуация. Ребёнок болеет со вторника вечера, держится температура 37.7. Не сбиваю. Врач был 2 раза уже. Прописал комплексное лечение - свечи генферон, мирамистин и називин, плюс отипакс в уши. Знакомая лежит с дочерью в инфекционке, им врач сказал, что если темпа держится более 3 дней то нужно подключать антибиотики. Вот насколько это правда? У кого дети тоже долго болели с температурой и обошлись без антибиотиков? Или пора бить тревогу?",0,
"А зачем его держать? По сути, если есть проблемы по ортопедии, то там спец обувь. А так обувь должна быть удобной",0,
"Добрый день. Есть тут юристы и лесные активисты? На авито объявление с лета висит о продажи части леса (за белыми росами). Какие шансы, что подобные сделки могут состояться?",1,
"Кому молчим, народ? Боитесь завтра на цветы нарваться?)",1,
Как вам мой сет? Сойдет ли для Классики чтобы идти на стену?,1,
"Он же вроде на долго, да? Типо по условиям контракта",1,
"Девочки, подскажите что даете для профилактики малышам? В субботу были в гостях, вчера один из гостей утром встал с темпиратурой (ребенок 1,8), один из приглашенных не пришел т.к. слег именно в субботу с темпиратурой. У нас прямого контакта с заболевшим ребенком не было, с его мамой тоже. Переживаю как бы нам не разболеться, только от бронхита отходим((( грипферон начали капать, может еще чтото? Ребенку месяц",1,
"Здравствуйте всем) Кто знает, нужен дом ПЦР для вы лета или только антиген? Летим Бали-Джакарта-Доха-Стамбул-Харьков. Буду благодарна за любую информацию?🙏",1,
Когда вы были там? Я была вчера и мне вернули мой паспорт без визы,1,
"У кого есть фен и ножницы для стрижки? Необходимы на один день, арендую или куплю",1,
Тоже хочет что!? Найти этих отморозков!?,1,
Где в иркутске купить обувь ребенку? Качественно и недорого.,1,
"Ребёнок упал с дивана и ударился головой , вылезла шишка чуть и красное пятно , 🤦‍♀️ ? Так переживаю , может быть сотрясение ? Ребёнок покушал играет улыбается Рвоты нет",1,
А такой можно стирать? Где покупали?,1,
"Детки же ... яркости хочется по идее ... радости ... а вот это на ребёнка одел и что ему пояснять 🤷‍♀️... твой праздник в чёрном 😂 ? Или радость жизни закончилась , впереди учетная ратина и грусть 😂?",0,
у меня в локальной сети? у провайдера? у меня брокер?,0,
"ты еблан? я в общем смысле сказал, что покупка игры это одноразовая покупка",0,
почему не ногами? учишься?,1,
А какая у неё стоимость ? И где её купить? Как транспортировать?,1,
"Ага, позвоню) а у нее прям такой комплексный прием, да? И узи делает сама?",1,
"Всем привет. У нас есть где-то поблизости прием батареек для утилизации? Может, в Реале или Меге кто-то видел или еще где",0,
Девочки после прививки ККП  у кого то у деток понос был? Сегодня ночью 2 раза и утром. Малыш ведёт себя как обычно.,1,
"Спасибо, а он где находится?) А вы получается всё время рядом находитесь ? Если ребенок заплачет, что делать ?Мы очень любим повисеть на сисе,  если её нет рядом, то можем очень сильно плакать.",0,
Добрый день. У кого есть опыт в отдыхе в палатке с ребенком лет 2х летом? Думаю купить палатку. Спать наверное в спальнике нужно с ребенком вдвоём? В 2 г мне кажется можно же практиковать такой отдых?,1,
где об этом прочесть можно? про открытие возможное,1,
"А вообще частый чёрный стул от мальтофера это норма? Или это может быть если он не усваивается, например?",1,
"Добрый день подскажите кто делает ботекс волос ? 
И реснички нужно сегодня или завтра . Нахожусь в Нуса дуа😋.",1,
"Манту, это ж не прививка, так сильно важно её в год поставить? Или можно отложить? Кто-нибудь подскажите пожалуйста",0,
"Девочки, привет. Отзовитесь те кто сталкивался с синехеями ? Может есть такие, кто заметил маленькое сращение ? Что делали ? Как-то можно повлиять на рассасывание?",0,
Да вы что? 😱А почему?,0,
"Скажите пожалуйста, от какой суммы бесплатная доставка? Или за пересыл там все равно платить?",1,
Девочки привет! А есть кто бровями занимается? красит и ухаживает?,1,
"Девочки здравствуйте, помогите пожалуйста сил нет . Ребёнок не спит 5 день . Днём все отлично кушает играет и спит два дневных сна один в обед два часа , второй час на улице .  Ночью кладу в 10 спать и он просыпается и кричит . Спит только на руках . Сегодня вообще проснулся и играл до 5 утра . Что может быть ?? Почему так ? Может убрать один дневной сон",1,
"Что? Школу?  Так это пока только обещания.  Проекта нет, денег нет, земли тоже нет.    Вот как побольше земли появится, так сразу и построят 🤣",1,
напомнила ситуация анекдот древний - сидят ночью рыбаки травят байки про уловы. Тут из кустов вылазит мужик и грит - Счас сома упустил ... глаза вот такие! - и разводит руки. К нему вопрос - Ты тоже рыбак? Ответ - Де нет ... я тоже любитель попиздеть.,1,
"Девочки, подскажите - реально поднять гемоглобин ребёнку если мама будет есть продукты, богатые железом? У ребенка показатели на нижней границе нормы, не хочу лекарствами пичкать",1,
"А есть такая пена для ванной, которая нормально, чтобы ре ел? 🙄",1,
"Девочки, а вы верите в сглаз и тому подобное? Просто никогда не заморачивалась, ребеночка не скрывала от окружающих, на месяц смотрины были и все отлично. А тут получилось, про папу видеосюжет снимали и сына показали несколько раз.. видео конечно разлетелось по всем знакомым, близким и дальним. И как то так совпало, что ребенок беспокоится, нервничает все выходные, плохо себя чувствует. Вот , размышляю, совпадение это все и может он на погоду так реагирует.. как вы думаете?",1,
"Добрый вечер) Сын стал спать на бочке ночью, 8 мес. Я переживаю,иногда лицом вниз наклоняется. Как быть? Пытаюсь на спину вернуть,крепко держится,не хочет. И так чутко сплю,теперь что,вообще не спать,караулить его...",1,
Что такое до до? Спать спать? Баю бай?),1,
"девочки, скидывали ссылку на группу по пособиям, не могу найти 😕 можете ещё разок отправить? можно в личку 😉",0,
Интересный аргумент ? Так же как я скажу а кто-то в США поставил 2 ляма ?),1,
"Девушки, у кого нибудь есть ссылка на бот флибуста? А то я вчера книгу скачала, а сегодня уже все заблокировано(((",1,
"Девочки, подскажите, стоит ехать в Матрешку? Сын упал со стула со своего роста в 10:40. Прям лбом. Поплакал. Потом бегал, игрался . Поел. Поспал. Сейчас проснулся. Кушает. Но шишка на лбу очень большая вылезла. Нам 1,1. Холод не дал приложить",1,
"Разве? 
Я не замечал",0,
"А с наркозом они делают? А то у меня паника и нервозность, если чот с глазами делать. Или только ""наживую"" с каплями в глаз иголку тыкают? Или как это все происходит?",1,
А там случайно бокалов нет в продаже? На вилле ужасные бокалы с толстым стеклом. Хочется тонкие под игристое и под вина . Или в моле искать?,0,
Ты какую то пользу несёшь? Настроение поднимаешь? Или может инфу даёшь? Нет конечно,0,
"А как тебе пример с уловным квасом? Вот идешь ты в магазин, берешь квас, но пить ты его сейчас не сможешь, нужно еще поставить его дома, подкинуть туда дрожжей, сахара, изюма и доквашивать 2 дня при определенной температура, а потом уже можешь пить. Вот все это линукс) а винда это когда ты купил и сразу употребляешь",1,
"Девочки, подскажите о прививке от полиомиелита: мы ставили с ребенком пентаксим, последняя вакцинация была в марте этого года, в марте следущего будет ревакцинация им же. Но вот про полиомиелит читаю, что там должно быть 2, а лучше 3 вакцины каплями. Как вообще это организовать? Через какой промежуток времени их можно и нужно ставить?",1,
"Девочки, кто сталкивался, что делать. У дочки второй день температура 37.5, сегодня голос сел, лающий кашель.
Прочла что это симптомы ларингита, а он опасен стенозом гортани... Страшно, впереди ночь...
что можно дать, чтобы не допустить? Или сразу в Матрешку ехать?",1,
"Вот дебилы, кому стоят контейнеры для мусора??????? Нет , надо бросить все в подъезде и курить и все поджигать!",0,
"Сочувствую, дед мучается всю жизнь с язвой. 
Дочка бодра и весела? Или видно, что недомогает.. 

Конечно, лучше проверить и если все в порядке успокоится)",1,
"Мамы, всем привет, кто ходил к доктору Мартынову? Лор. Хотелось бы отзывы услышать",1,
"Мать ее сказала только что, а ребенок по подъезду шарится. Они еще даже не мазали ничего. В поликлинику стукануть что ли? 🤔",1,
"Завтра, ок? Спок ночи",1,
"Девочки, есть кто недавно на гили уплывал своим ходом? Можете отписаться пожалуйста 🙏🏻😊",0,
"Девочки, кто хочет потворить? :) 
Отдаю набор для творчества :) 
2 палитры акварели (в каждой есть кисть, она палитра абсолютно новая, вторая почти новая) 
Холст 30*40 
Кисть*3
Альбом из плотной бумаги и калькой между листов.
250к / 1200₽ 
Семиньяк",0,
Ее же каждый год надо ставить. А сейчас по сути проще переболеть? Не?,1,
"Всем привет! Вопрос к девушкам,для супруги, где поблизости с нашим ЖК делают хорошо маникюр?и что по цене? Кроме Матрешки😊",1,
"Я не курю и в бычках не разбираюсь, но это уже не в первый раз( Идти по этажам, спрашивать ‘не ваш ли’? Вряд ли признаются..
А если не потушенный залетит? Или на голову кому упадёт? Пишу пока сюда, надеюсь на благоразумие.",1,
Ты их проходил!? ГЕРОЙ,0,
"Здравствуйте, девушки, подскажите где вкусно и не дорого заказать пироги? На работе накрыть стол нужно",1,
Понос как заметить? Стул и так жидкий😂,1,
"Доброй ночи))) девочки, кто нибудь делал или слышал про пудровое напыление бровей, губ? Можно его при гв или не стоит????",1,
"А есть кто-то, кто считает будущий забор вдоль леса позитивной новостью, и готов какие-то минимальные действия выполнять, типа аргументации в чатиках, сбора голосов и т.д.? Хочется как-то развалиться на кампании ""против"" и ""за"", цивилизованную дискуссию иметь.",1,
Мы только на гв. Мы раз 5-7 в день. И жиденько . Это нормально? Только поменяла и где то через час опять.,1,
Что происходит? О_0,1,
Не знаю🙈 а что нужно? Что пригодиться?,1,
Возможно потому что у неё был долг за электричество? 🤔,1,
"Доброе утро. 
Раздразнили ребята грузинской кухней. Кто-то подскажет может тут есть ресторан груз.кухни или на дом готовят? Спасибо!",1,
"А как такое возможно???
У вас не работают домофоны? В ЖК проходной двор?? Тонсть и квартиру ночью могут вскрыть ?? И убить в лифте ???",1,
"Девушки, добрый день! Подскажите, пожалуйста, кто-то лекарства на токопедии заказывал? Нужен Ревал Элипта (для астмы), только там его нашла 😢",1,
Почему? Что вы делаете? Чем занимаетесь?,1,
8 тыс платит ФСС? А 12 соцстрах. Нам полтора года. 12 это путинские. Так?,1,
Что за группа? Хай!,1,
"Девочки, у кого у деток была температура на превенар ? Сегодня третий наконец-то поставили. Сейчас температура. До этого ни разу не было реакции. 
Как долго держалась? И до каких значений доходила температура?",1,
"Всем привет ,кто-то знает сколько стоит в среднем кровать с матрасом на Бали ? Обычная ,без всяких выкрутасов",1,
Куда идти? Я просто не читал 100 сообщений до этого,1,
"А в чем смысл играть? Го лучше закончим жизнь, самоубьемся ведь в этом нет смысла",0,
"Брр, и правда шапка к концу занятия бесить может... может предложить тренерам снимать? 
А вы не ныряете? 
круг не тот, что на шею, а обычный плавательный. ))",1,
Что за чат дорогая? 😍 тоже хочу,1,
"Да здрасте, почему не может? Мясо баранина 400р это даже если у тебя ума хватит для твоей чебуречной покупать в розницу",0,
"Мамочки, вопрос не по теме. Может кто занимается собаками? Посоветуйте хорошую книгу о собаках, о воспитании собак",0,
"А как сделать так, чтобы говядина не была жесткой? А то я и так готовить не умею, так ещё и говядину разморозила на свою голову :(((( скажите, позязя",1,
"Девочки подскажите, болею обычной простудой без температуры , сегодня 7 день , какая вероятность что ребёнок заболеет ? Переживаю лишь бы малыш не заболел , нам 1.3 не на гв",1,
"У ребёнка как сразу увидела кариес, сразу с одного взгляда - ну я вам скажу что это, грудью кормите? Я - да)
Она - ну вот, это кариес из-за кормления. Вот педиатры говорят, а нам стоматологам потом с этим работать приходится. Вы отучайте от груди сначала, и через месяц уже приходите на фторирование. 

Вот так у нас было((
Я сама была в шоке, мой взрослый врач стоматолог порекомендовал мне Боржонову, да и отзывы здесь я хорошие читала, сама была очень удивлена, что такие радикальные взгляды про ГВ....
У нас в итоге один зуб скололся уже:/ ещё ходили в 32 белых, там медсон сразу предложили( 

вот нахожусь в поиске другого стоматолога)",1,
"Вернёшь потом, если скинем? Я б сам рад, но только денег вообще ни пизды",1,
"И сейчас ездят, ты представь. Или ты думаешь что раньше идиоты были? :)",0,
Может просто гуляют? Не вижу в этом ничего подозрительного,0,
"Думайте) только вы знаете все о своих возможностях. 
Вы готовы терпеть убытки, проблемы, аллергии, траты денежные и временные ради мечты? Вперёд, ищите свою собаку. 

Думаете, что всегда можно отдать собаку обратно и вообще это животное, а не ребёнок? Тогда не надо пока заводить собаку. Животные не игрушки.",1,
"Привет) Подскажите пожалуйста, где можно взять платье в аренду на фотосессию? Спасибо ❤️",1,
"Добрый вечер) Девушки, где-то можно у нас купить так сказать чистые овощи? Малышу на прикорм",1,
На руках ведь всю церемонию должен быть ребёнок? У крестной или крестного?,1,
