question,class,label
"Всем добрый вечер. Кто-нибудь знает, сколько стоит КТ  сделать ребенку? 7лет ребенку, Еще не говорит, врачи назначили сделать КТ? Знакомые сказали, что в 3ей кировской больнице аж 8тыс КТ стоит, где такие цифры заоблачные взяли, понять не могу",1,1
За 3 месяца пришли? Апрель май и июнь?,1,0
А кто-то щас в роблокс играет)? 😁,1,0
"так и делаю. Может, есть какое-то отбеливающее средство? у меня не прям белое(",0,0
"Ребёнок удерживает в себе даже когда в подгуз какает? Или спокойно? Оставьте пока горшок в стороне, у моей тот же возраст, я вообще не ставлю задачу что сидя удобнее, не хочет и ладно, сама потом ""дозреет"" до сидячих дел",1,1
А при дыхании есть хрипы? Насморк есть?,1,0
Я не люблю это все сокращения у вс  буквы платные? Или лень писать? Тогда запишите гс,1,0
"девочки, может кто-то летит в Беларусь в ближайшее время? нужно передать айфон 🙏",0,0
"Отрывать это конечно жестоко😂, ребенок уже дал понять что это неправильно😏, кормите по требованию,и сколько хочет, прибавка в весе больше 500г в месяц? Если да то просто наслаждайтесь общением с лялькой",0,1
"Девочки, привет) кто брал термобелье? СтОит оно того или рекламный ход? Поделитесь)",1,1
"День добрый, есть тут люди которые помогут? Тера мобайл пиратка, хочу с другом покатать, создаем сервера через впн но их не видно, хотя другие есть.",1,1
Через 20 лет? 😆,1,0
Кого вас? Вы тоже образно размножились? Или вы хозяин чата?,1,0
Ну серьёзно. Откуда вообще появился поп ит? Почему им от него приятно?,0,1
"А в чем экологичность? Я про европейские страны знаю, что у некоторых платят за вывоз мусора за объем, поэтому эта штука+пресс для мусора позволяет экономить. В некоторых пищевые отходы отдельно, пластик, картон и т.п. А у нас или при барьерной очистке воды отходы будут на одной свалке (на очистных) или, если в контейнер со всем подряд, то на другую свалку поедет гнить",0,1
Спасибо:) кто нибудь реально получал земельный участок? Сколько лет там очередь?,1,1
И деньги не вернут? 🙈😄,0,0
"Всем доброе утро. Скажите, а кто-нибудь пользовался услугами ""ПИК-Ремонт"" ? :) И если да, то какой ваш отзыв?",0,1
"Девочки, всем доброго вечера😘 с фолликулярным кератозом кто-нибудь сталкивался у малышей? Проходит это когда-нибудь или это на совсем уже останется?( Кононенко педиатр в Матрешке сказала, что это частое явление и вообще не париться спать спокойно....🤔 дерматолог в ПК заставила сидеть на диете и пить зертек....🤔 сейчас еще записались к платному дерматологу, ждем прием🤔",1,1
"Девочки, вопрос женского плана. Боюсь ездить на скутере пассажиром, потому что парень сильно гоняет. На мои просьбы и уговоры говорит, что мол это мой принцип, я люблю гонять и это не изменить. Что делать? 
Сама на скутер тоже побаиваюсь садиться как водитель.",1,0
Это официально зарегистрированы права или бумажка / какая стоимость ? / какой срок действия ? Действительны только на Бали или по Азии,0,1
Как там в Красногорске сейчас - кто знает? И вроде в Люберцах недавно тоже отключали за долги ПИК,1,1
"Синий кит ещё есть в телеграмме? хочу найти группы смерти, что бы насладиться романитезацией",1,1
"Всем привет. Скажите, А на гили лодки только с чандидасы? Я слышала что ездили за 400 туда обратно. Это при покупке билетов прямо в порту или можно их как то забронировать? Подскажите кто ездил",1,1
"Подскажите, пожалуйста, к кому податься? В районе зеленой метки ноющая боль, уже несколько дней. К гинекологу или терапевту? А может вообще к хирургу?",1,1
"Покажи проект школы, на такое же количество учеников.
Где есть бассейн.

Перед тем как рвать на груди у себя рубашку, и с танка заявлять, что все влезает...

Давай общаться предметно. 
Примеряя чужой проект.
Говоря, что у нас можно сделать так же.

Можно? Покажи.",1,0
"Соседи, прочитал про мух, долетающих на 23 этаж. 1 и 2 корпус, расскажите, пжл, ставили ли вы на все окна москитные сетки? Насколько вообще проблема насекомых для вас актуальна? (прим. - у меня 20й этаж)",1,1
"Хорошо спится на нем? 😅 я гляжу у них наполнение везде одно и то же, паралон 25-й. Ну вот мне на 30-м спится плохо,  жестко😬",1,0
"Привет! Девочки, вы как-нибудь чистите стиральные машины? внутри имеется в виду ))",1,1
"Привет всем! Извините, если не по теме дня, но может быть посоветуете. Девушки, у кого-нибудь муж носит фитнес браслет, как ощущения, нравится ему или нет? Просто ищу подарок для мужа, и совсем не могу определиться... 🤔",1,0
А чем лечить ребёнка тогда ? У вас медицинское образование ?,1,0
Может канал начал на Чехию транслировать? (или это Польский?),1,1
"А че вы о других печетесь, они то не парятся, а вы чего? Даже фото успеваете делать и возмущаться😂 маски не помогают😂😂 я тоже бесстрашная, маски не ношу перчаток тоже, зато антисептик в кормане и все",1,0
"Ну как то вы сравнили не корректно,  вот у них один ребёнок и нет собак,  чистюли.. а у нас полный дом всех и счастья море, думаете они менее счастливы чем Вы?)))думаю вряд ли
А если этот их выбор и желание иметь одного ребёнка и не иметь животных,  дабы никто не страдал от нехватки внимания и времени для заботы? Может их образ жизни не позволяет иметь животное? Да и не все обязаны любить большое количество детей и животных в своём доме. Для некоторых действительно не приемлемо, когда в доме постоянный бардак и запах от неухоженного животного
Я мою своего раз в 2 недели,  каждый день лапы после улицы, сушу феном, дабы часа 3 пока сохнет шерсть, пес не вонял ""мокрыми перьями"" подстилку стираю все время",0,0
"Большое пятно? Бепантеном мазать и чем-нибудь защитным на улицу, можно пуреланом, если есть",1,0
"Какой в этом смысл? Проще и легче собрать, что нужно. Что не нужно не включать в прошивку.",0,0
"Соседи, я посоветоваться. Покупаем кухню икеа метод, менеджер говорит, что надо обязательно сборку заказывать, а это ок 15% цены. Я вот думаю, можно ли ее самостоятельно собрать? Вроде, икеа как раз славится простотой сборки. Или с кухнями есть какая-то специфика? Кто-нибудь пробовал сам собирать?",0,1
Ладони и ступни желтые? Воду или смесь даёте? Кормите часто по просьбе ребёнка? Пустышку даёте?,1,0
"Всем доброго времени суток! У кого нибудь было такое что ребёнок не берет грудь? Точнее сначала берет, потом начинает вертеть головой, психовать и плакать? При всём этом молоко очень хорошо пьёт из бутылочки( сцеженное)",1,1
"У нас после приема все врачи спрашивают, карточка нужна? Если нет, себе оставляют и передают потом педе😂",1,0
Кто где новый год отмечает? Ищем компанию. Мы семейная пара 28 и 34 года.,1,1
"И еще хотела уточнить, такая ситуация со всеми отелями, на букинге стоит одна цена, когда я переписываюсь с отелем на прямую они говорят цену намного меньше если перевести им деньги на их реквизиты. Это вообще не опасно? Не обманут? Кто-нибудь знает о таком...",0,1
То есть за пределами Квартиры? Я правильно понял?,1,0
Девочки. Кто летел недавно сюда через Турцию? Спрашивают распечатку обратно билета с Бали или электронная версия тоже ок? И спрашивают ли вообще?,1,1
"Девочки, ребёнок ночью ни с того, ни с сего просыпается с плачем, я бы даже сказала с криком, и так несколько раз. Это так зубы могут лезть? Было у вас такое?? Думаю, что зубы или болит так что-то...",1,1
"Девочки ,подскажите может кто покупал что то через интернет магазин детский мир ? Как там у них доставка осуществляется ?",0,1
Нам интересен ВСЕ🤫🥰 а такая непонодка сейчас это нормальное явление ? Ещё вопрос есть тут фотографы ?☺️,1,0
"Девочки приветик 👋 скажите на Бали танцуют сальсу/бачату? Уроки , опен-эйры?))",1,1
Ангасолка? Коты? Голоустное?,1,0
"Про меня ? У меня нет денег ,всё в ремонте",1,0
Что что? Воруете деньги разрабов,1,0
"Девочки,  добрый вечер! Подскажите, пожалуйста, кто-то ходил на айкун? Был ли эффект? И как считаете, поможет ли прямо при сильном целюле на бёдрах?🙈 ручной массаж делала, особо не помогло, все вернулось, старвак читала, что при варикозе нельзя, а у меня он есть. И что вообще реально помогает? Душ шарко? Кроме физ нагрузок (я вообще не переношу спорт, сильно потею и плохо мне прямо во время занятий). Питание нормальное, основные принципы понимаю, одно время считала калории, сейчас примерно понимаю,  сколько калорий тот или иной приём пищи, стараюсь не переедать. Но вот те кило, которые пришли после лечения гормонами, не уходят + как мне кажется есть отёки",1,1
"Инна Аркадьевна подскажите ещё пожалуйста по поводу откатов от горшка, в 1,6 стал ходить на горшок, потом всё чаще и чаще, даже стал сам штаны снимать и садиться и вдруг резко перестал на пару недель, потом опять начал но совсем редко. Это нормально или я что то не так сказала или сделала? Как теперь быть, не говорить ему про горшок или продолжать говорить как хорошо ходить на горшок и т.д. Я как то даже расстерялась, думала раньше что если начинают ходить в горшок то со временем становиться только лучше получаться у них, а тут все пошло как то не так. Что теперь делать?",0,1
"Девочки подскажите, пожалуйста, корочки на голове у ребёнка может же и не быть?  Доче 5,5 мес. И вообще из за чего она появляется?",1,1
"Добрый день! Подскажите, какой фирмы выбрать растущий стул? И со скольки лет он становится актуален?)",1,1
Подскажите как пользоваться ? Инструкция на местном ниче не поняла 😅,1,0
версию видел? купи очки и прочитай ещё раз,1,0
Вы думаете врач преувеличивает? Лучше ложиться скорее всего.,0,0
А педиатру говорили? На УЗИ не направляли?,1,0
А в беременность как было? Нормально все?,1,0
А на каком этаже? в чате корпуса писала соседка с третьего этажа,1,0
"Бля, почему Экки не рассказал о талисманах Ллойда? С ними можно гарантировано получить символ алчности, а это +20% душ, + ~4% с учётом суммирования кольца серебрянного змея.",1,0
По одному матчу? Ну да ну да,1,0
"а гардероб / охрана спрашивали?  обычно же туда относят ) давайте верить, что больше людей не падких на чужое добро 😉",1,0
"Беременных лечат, зуб наращивала и пломбу ставила, но без анестезии. У меня тоже коренной зуб болел, но на последних сроках, не понятно было даже, какой именно болит, врач смотрел, сказал все ок(платный😅)сейчас не болит. Может не только во время беременности таз двигается, но и зубы? (шучу😅)",1,0
"Всем здравствуйте! Девушки, кто недавно подавал документы на путинские и другие пособия, подскажите, где брать справку о доходе? Сейчас получаю пособие по уходу за ребёнком, но его начисляет не работодатель, а фсс. Куда обращаться? 
В мфц не прдаказали🤷‍♀️",1,1
"Девушки, подскажите, пособие по уходу до 1,5 лет от фсс последнее выплачивается в тот же месяц или следующий? Ребёнку 21 Апреля полтора года, интересно когда заплатят, в конце апреля или в мае",1,1
Думаете поедет скорая? Температуры нет и ребенку 12 лет.,1,0
"Мамы, я одна такая? Ребёнок 1,5 мес вечерами начинает сильно плакать, даю грудь (на ГВ) он чуть пососет, откинется и опять плачет. Может хныкать и с титей во рту. Ношу, укачиваю, припеваю, бесполезно, ещё больше кричит. Муж берет на руки и сразу тишина... Я уже себя какой то не полноценной чувствую 🙈",1,0
"Соседи из 5 К, а кому-нибудь пришло ОФИЦИАЛЬНОЕ уведомление о начале приемки? (Смс не в счёт) Письмо с уведомлением",1,1
"Спасибо, девушки! Покупала в 7, легли в 10. Ураааа! Завтра во сколько поднимать? Может в 8?",1,0
"Это для красок или вообще? А что в Икее? Я там видела цветную бумагу большого формата, больше А4",0,1
"Девочки,добрый день! Кто-нибудь знает ТРЦ ""Юбилейный"" работает? В мфц надо",1,1
"Девочки привет, а где можно узнать свой вес ? Может где-то есть платные весы ?",0,1
"Мамочки подскажите, в Иркутске кому дают молочную кухню? Спросила подруга с Москвы, получаем ли мы, что мол у них все получают, а у нас я слышала только малоимущим положено, так ли это??",1,1
"Букит, где можно купить комаробойку? Не знаю, как правильно называется🙈",1,1
А она у вас не принцесса внутри себя? Платье трехэтажное не оценит?,1,0
"А как узнали, что ковид+? Уже потом сдали на антитела и пцр?",1,0
Может просто возиться не хотели? Да и вы если особо не возражали... Или за час полностью вас прооперировали или не известное время возиться с вами. Для врачей первое проще,1,0
Подскажите кто где видел скупи красненькие в аренду ? Нужно сегодня в убуде 🙏❤️,1,1
А чего так?  Ведь пед. состав и все такое?  В Котельниках он наверное самый лучший.  С такой то практикой!,1,0
Отметили в голосовании ? )),1,0
Павел) чем занимаешься сейчас?) как вообще? Рассказывай.. нам всем интересно,1,0
"Дело в том , что я в воде не была ( подскажите где лор находится ? И сколько заплатили за приём ?",0,1
В окташке битурбо? Вот это поворот!,1,0
"Т. Е. Там система работает из озу, а не с флешки? А там где мало озу в устройстве, это не вызывает затруднений и проблем?",1,1
"Скажите пожалуйста,с 6ти месяцев сколько и как давать водичку? На ГВ. Когда она уже нужна ребёнку? Чтобы не было запора и т.д? У меня ребёнок такой,что сколько дашь,столько и выпьет.",1,1
"Девочки, для заклбчения брака кто-нибудь делал справки не в Джакарте, а когда консул прилетал на Бали? Сайт консульсива висит, телефон не доходит даже до гудков. Очень уж не хочется в джакарту...Какие документы нужно подготовить для аффидавита?",1,1
"Ты рофлишь или ты реально тупенький? Не хочу обидеть, но пошёл бы ты в конфу к таким же детям",0,0
обнимемся? В Ниццу он врядли на этой неделе поедет. Да и трубку перестал брать. Обиделся.,1,0
"Девушки, какие средства для волос из местных тут используете? Имею ввиду шампунь и бальзам-маску. Мое совсем на исходе. Пантин что ли брать?🙄",1,1
Да? Я почему то хорошего мнения о нем была... По вкусу самой нравилось ),0,0
"люди, а как ту хуйню найти что призывает королеву слизней ? есть хинт? слишком это сложно",1,1
А на сколько старые шрамы прошли? Моему на лбу больше 30-ти думаю стоит попробовать или нет.,1,1
Поезд -это поезд ? Или трамвай ?,1,1
"Соседи, добрый вечер! Такая ситуация: мужа на работе по приказу принуждают пройти вакцинацию против гриппа. На  основании каких документов можно отбоярится от этого мероприятия? Подскажите, пожалуйста.",1,1
"А почему запрещено законом? Что в этом такого? В Жулебино жила всю жизнь, там везде так сделано",0,1
Вот из-за этого и переживаем :) в рестике ты поведешь за его Счёт:) такие подарки мы любим :) просто Сервантос добрый мне кажется.  Валерия ваше описание Сервантоса? Мне в лычку,0,0
"Красавицы  привет) 

Подскажите есть ли сервис с доставкой ВОДЫ в Чангу? 

Я про 20-литровые бутыли с помпой ) 

🙏🙏🙏",1,1
"Девочки,привет всем!)))подскажите, кто с малышом в месяц специалистов в матрешке проходил вместо пк обычной? Что-то типа пришли,заплатили и все в одном кабинете прошли..не хочк сыну в нашу нло-восьмерку таскать(((",0,1
"Девочки, кто может дать в аренду на фотосессию на днях грубые ботинки? Район чангу/семиньяк желательно",1,1
"От слова совсем? 🤔 даже не просит?  Хлеб например,  печенье или еще что то...",1,0
"Ребята привет! Не знаю возможно вопрос не тот чат😂😂😂но все же, может кто подскажет магазины где можно купить интерьерные вещи, одежду и прочее из переработанного  пластика на Бали? тримакаси заранее ))))",0,1
"Интересно, а куда можно ходить с малышом в 1,6? Ну кроме бассика там.... Ему же уже всё и все интересны....",1,1
"Кетчупом? Берк 😕 
Ты отправил, Пашулькин?",1,0
"Доброе утро)) девочки подскажите, ребенку 7,5 месяцев и в последнее время поджимает нижнюю губу (как бы посасывает ее). С чем связано это? Зубы? Раньше такого не делал 🤷‍♀",1,1
"А, так вы про польский? Я про 50 оттенков))",0,0
Кто-нибудь может одолжить плиту для кальянных углей или горелку? Невозможно на индукционной плите разогреть😡,1,0
"Соседи, доброе утро! 

Подскажите, пожалуйста, сталкивались ли вы с проблемой, что фишка от домофона не срабатывает. 

Живу в 1 корпусе и не пойму причину, то ли из-за того, что входная дверь не закрывается до конца, то ли из-за брака у фишки (давно не пользовалась ей). 

И случайно не знаете, что можно сделать в таком случае? Куда обратиться за новым ключом? 

Заранее благодарю за ответ✨",0,1
"Врать? 
Говорили так, как и есть сейчас! Конченные бывают только люди) 
А квартира есть квартира.
Работали за оклад, а не бонусы.",1,0
Чо? А поняд,1,0
"Девушки,  кто снимал большие суммы в банках не банкоматах? Какой максимум?",1,1
Добрый день) а номер не подскажете? Тоже сумма прежняя пришла,1,0
"Девочки, может знает кто, как делать кокосовые тарталетки с маракуйей из Бали Будды? Очень хочется их после Бали делать самой😋",0,1
"Так и пиши ,что ради одной игрушки хочешь ПК. Нахрен ты вообще базар развёл ? Ещё раз скажу я высказал своё мнение , так как играл и дружище всё скупает пачками. Считаю это нормальным если любишь играть. Ок твоей игры если нет покупай ПК.",0,0
"Пыль, кошка, новый порошок? Аллергены исключите",1,0
А есть сервис эпл? Гле ноуты чинят?),1,1
А что с ним можно придумать вообще? Хотелось бы чтобы на месте не лежал),1,0
"Тоесть он будет принимать, раздавать сигнал? Видел что антенны докупают к ним",1,1
В твою выгоду? А схуяли?,1,0
"👋Девушки, у кого есть оверлок? Нужно обработать 1 изделие🙏
Или посоветуйте местную швею кто может🙏",1,1
"Блин, у дочи еще темпа 38. Хнычет. Зуб вчера прорезался, стоит сбивать? И точно ли это зуб? А то вдруг что подцепили с этой поликлтникой😥",1,1
Что такое террария? 😡😡😡😡,1,1
"Если вы не согласны с этими ценами идите в другой магазин. Поддерживайте рублем другой бизнес. Какие проблемы? Вы не задумывались, почему нет гос.продуктовых?",0,0
"Девочки, сегодня такой странный день для нас с дочкой, она спала до 12 часов аж, на сон не хочет укладываться, истерит, на улице устроила истерику, укачиваю - кричит, выгибается. В 8 мес разве норма совсем без дневного сна? Спать даже не думает🤷‍♀️🤦‍♀️зубов нет, десна не набухшие, соплей, температуры нет. Может у кого то так же себя ведёт ребёнок сегодня?",1,1
"А по цене выиграли? Наверное, в случае с кладовкой в наземном паркинге есть свои неопрятные сюрпризы, тк за 370 можно взять 10 кв.м.)) погуглил - коммуналка в среднем 1200/1500 в месяц, тк это считается мотоместом) без мотоцикла как бы совсем не то))",0,1
Кто потерял карту? Нашёл возле мусорки напротив 4 корпуса. Отдал кассиру в магазине буханка 4 корпус.,1,1
А что за страховая? Что за ассистанс?,1,1
"Девушки, где в убуде можно купить нитки для шитья? Чтобы был выбор цветов достаточный",1,1
"Девушки, подскажите в какие сроки надо успеть подать документы работодателю при рождении ребенка? У меня сейчас больничный лист до 18 октября.",1,1
"Кто-нибудь знает куда можно обратиться, чтобы на детской площадке отрезали кусок металла с горки? Управляющая отказывается и отправляет в администрацию округа 🤦‍♀",1,1
"Мамы,с наступающим! Скажите,было ли так,что кто то в семье болел орви,а ребёнок не заразился? Возможно уберечь ребёнка?",1,1
"Девочки как наладить микрофлору ребенку (1,5 г) после антибиотиков и надо ли? Мы еще на гв. Спрашиваю потому что бывают спазмы живота у нее.",1,1
Посоветуйте чем можно машинку почистить? Походу пора уже,1,1
"Девочки, привет 🖖 кто был на рыбном рынке, который рядом с аэропортом? В какое время туда лучше ехать?",1,1
"Всё же - зачем делитесь, Вам страшно и нужна поддержка? Хотите разделить с остальными свой страх?
Или Вы хотите узнать, где можно об этом узнать подробнее, где искать достоверную информацию и кто эти люди на видео?",0,0
"Девочки нам 7 мес,зубов нет.. это нормально или нужно идти к кому-нибудь? Я понимаю что все дети разные и все такое... просто прабабушек уже невыносимо слушать,одно по одному,что зубы должны быть в 4 мес и что нам нужно идти,чтоб нам их резали и доставали🤦🏻‍♀️ я конечно отправила всех следить за своими зубами,но сама конечно думаю,о том «где они». С 4 мес все было в слюнях,десна чешет постоянно.",1,1
"Девочки, недалёко от пляжа Куты Бровки кто нить делает? 🙂",1,0
Именно с ним так опасно? 🙈,1,0
"Добрый день. Кто знает, если загран паспорт указан срок действия до 27 дек этого года. Вернуться до 27 дек в РФ. Тоесть по нему можно ещё летать? А Ребенку 2х лет тоже нужно загранпаспорт делать?",1,1
Подскажите пожалуйста был ли семинар по отлучению? И если был будут повторы или можно как-то в записи прослушать?,0,1
"Разве такое бывает, чтоб зацепили чужое авто, оставили контакт с описанием дтп и уехали? Кто это так на лишение прав подписывается? 😊",0,1
"Девочки, мне на узи сегодня сказали что малыш 4 кг, реально такого самой родить? Или надо все таки психологически подготовить себя к кс на всякий случай?",1,1
"В гугле есть курсы всех валют. 
Что странно? Мастер должен работать за расходники? Они как бы денег стоят, доставка денег стоит, праноедов в своей жизни я не встречала, за крышу над головой тоже платят. 
Нэйл санни обычная сетка эконом, где материал соответственного уровня, цена поставлена на поток. Также напомню, что чёрный рынок также существует, где цены от официального дистрибьютора сильно разнятся. 
Хотите дёшево- делайте сами.",1,0
"Девочки, кто-нибудь лепил из глины на Бали? Поделитесь пожалуйста информацией/контактом🙏",1,1
"Мамочки, кто лежал с детками в грудном отделении матрешки на депутатской, как там?  Нам предстоит, но очень переживаю😨",0,1
Это чтоооо ето такое??? Ммм??🤔,0,0
а вам сколько? что говорит?,1,0
"Брови выпадают? 😱жесть! Мне повезло, у меня они не выпадают, а растут как на дрожжах... чего не скажешь о голове 😕",1,0
"А что за источник информации ?  а то получится как с полосами Омс, сначала дали инфо что нужно поменять всем до 1 ноября иначе откажут в получении мед помощи кроме экстренной, а через несколько часов опровержение дали)))",1,1
"Что затопили? Кладовки или  радиаторы системы отопления?
У кого именно, в этом чате 7 корпусов Оранж Парка и возможно соседи из других домов?",0,1
Этиловый??? Откуда такая информация?,1,0
Девочки. Поделитесь опытом в каком возврате у вас малыши стали переходить на 1 дневной сон? И как это проходило?,0,1
"Девочки, как уговорить подругу оставить ребёнка, хочет делать аборт 😱 она болеет вич. С таким диагнозом реально же выносить ребёнка и родить? да кормить грудью не сможет, но это же не так важно",1,1
"Дорогие, привет! А где в чангу можно купить веганский протеин? (Для коктейлей)",1,1
"А вот вообще это тяжелая прививка ? Есть на
Неё реакции обычно ?",0,1
Почему? У нас ламинат всегда ледяной. Хотим как раз тёплый пол под него положить,1,1
Добрый день. У кого-то из взрослых есть периоральный дерматит? Чем лечитесь/мажетесь?,1,1
"Дорогие девочки, привет! Может быть можно подсказать есть ли чат для мам на Бали. Или где можно поискать няню, помощницу по дому?? Буду очень признательна! Нужна не балийка, а русская девушка",0,1
"А у какого врача вы были? Просто я сначала была у Эка Виджая и он вообще не заморочился. Не сделал осмотр, выписал просто что-то на основании устного моего рассказа. Ничего не помогло. Потом поехала к врачу Хая Харарет. Она и правильные анализы назначила и осмотр сделала. Очень важен конкретный врач.",1,1
Это че? Ты еще б с рулоном туал. бумаги снялся))),0,0
Почему? Адамантит лучше,1,0
"Скажите пожалуйста, обратно пешком идти с бассейна, впереди зима, на коляске или санках, ребенку 2.2. тоесть не на авто. Сильная вероятность заболеть? По вечерам мог бы муж забирать с бассейна, но там по вечерам всё занято.",1,1
А на е-лактации смотрели? Какой там риск?,1,1
В смысле сироп? Вообще это же все лекарства на основе парацетамола.,1,0
Доброго времени суток)) где можно купить нормальные овсяные хлопья? Чтобы  как дома))),1,1
А чем плоха красная икра? Сплошной белок. Рыбу же можно.,1,0
А так ты можешь ?? 👎,0,0
А 9.30 час пик или уже нет? Давно я в мир не выходила :),1,1
Можете посоветовать хорошего? Время просто идёт а результата нет.. переживаю...,0,0
"Здравствуйте, девочки, интимный вопрос 🙋‍♀️ Кто рожал с варикозом на половых губах? С варикозом вульвы? КС делали?
И посоветуйте, пожалуйста, хорошего доктора сосудистого хирурга/флеболога 🙏
Очень надо 🥺 
Спасибо ☺️",1,1
"Мамочки, 32 недели беременности, не могу определиться с роддомом, кто какой посоветует? В приоритете выбор между ГПЦ и второй Иркутск. 
Контрактные роды не рассматриваю.",1,1
А что за симптомы заболевания? У Вас корона?,1,1
"А. Лол. Так купить сложно что ли? Там же написано в описании, что работать будет, если лицензия терки есть",1,0
"Если острая аллергия, можно ли ехать в период обострения?🤔 ведь новое питание, вода, климат? Период ремиссии может предпочтительнее. Море везде есть море,  если курорт смотреть, единственное юг России, нужно смотреть карту цветения,  чтоб пыльца не сделала хуже..
А остальное только Ваш бюджет может корректировать место и сроки поездки",0,1
"Девочки привет) посоветуйте прям оч серьезный массаж? Чтобы не приходилось по 45 раз за сеанс просить «сильнее, ещё сильнее»",1,1
"В чем у Вас проблема с ""говном"" ? Вы случаем не бу урвали ?",0,0
Почему? Ему есть куда расти? он не упирается в другие зубы?,1,1
"Уебком да? 
Я просто уже задрался тратить на игры деньги",1,0
какая лекция:? Я б пришел.,1,0
"Где вы видите негатив? У нас все хорошо. Просто не любим схематозников, которые ищут дураков у нас в чате",1,0
А что не через интерфейс? Принципиально что ли?,1,0
"Девочки , ребёнку год, кричит криком сегодня и позавчера , , в эти дни шёл снег сильный ветер , вчера было солнце и был золотой ребёнок , может ли ребёнок капризничать на погоду ? Сил нет это терпеть. Крики постоянные . Ещё как два дня не даю грудь мы отвыкаем от неё по своим обстоятельствам , отвыкали плавно 1,5 месяца убирая кормления по чуть чуть, два дня назад убрала кормления и заменила на смесь . Смесь вводила ещё когда был на груди совместно , ничего не беспокоило , стул как обычно , сыпи аллергии не было . С чем могут связаны крики ? Могут ли из за груди так психовать ? Грудь он не просит . Может ли быть на смесь ? Как понять что смесь не подошла . У нас аллергии на бкм нет . Стул ежедневный , сыпи , аллергии нет .",1,1
"А где вы нпходите Монурал? 3 аптеки обощла, они про такое не знаю, только табетки типа цистона предлагают.",1,1
